flight,time,length,airline,airportfrom,airportto,dayofweek,delay
2918.0,1070.0,95.0,WN,TUL,HOU,6,1
996.0,1090.0,55.0,WN,HRL,SAT,1,1
3272.0,455.0,135.0,MQ,PIA,DFW,2,0
314.0,845.0,255.0,DL,ATL,SLC,6,1
6385.0,779.0,147.0,OH,LGA,CVG,6,1
2817.0,570.0,262.0,DL,MEM,LAX,1,0
283.0,1144.0,152.0,UA,DEN,GEG,5,0
16.0,725.0,116.0,US,SFO,PHX,6,0
2964.0,975.0,75.0,XE,MFE,IAH,6,0
5564.0,360.0,95.0,EV,ILM,ATL,7,1
4471.0,630.0,168.0,OO,IAH,MSP,5,1
882.0,965.0,138.0,UA,ORD,BOS,1,0
2091.0,395.0,162.0,XE,CVG,IAH,6,0
4970.0,680.0,94.0,EV,VPS,MEM,5,0
1241.0,415.0,205.0,AA,PIT,DFW,2,0
1077.0,1059.0,221.0,CO,PHL,IAH,4,1
1844.0,830.0,265.0,AA,LAS,MIA,7,1
6616.0,945.0,60.0,OO,DRO,DEN,3,0
480.0,1070.0,165.0,AA,SAN,DFW,2,0
5127.0,764.0,56.0,EV,ATL,HSV,4,0
695.0,1185.0,63.0,AS,GEG,SEA,3,1
4238.0,490.0,95.0,MQ,CMH,ORD,2,1
4532.0,1310.0,102.0,OO,SLC,FCA,3,1
6.0,1070.0,69.0,US,PHX,LAS,2,0
4051.0,1085.0,90.0,MQ,ORD,BNA,2,1
752.0,1300.0,196.0,CO,IAH,SLC,3,0
534.0,781.0,99.0,UA,DEN,DSM,2,1
469.0,360.0,225.0,CO,SFO,IAH,4,1
3507.0,710.0,80.0,WN,LAX,TUS,1,1
1468.0,1150.0,113.0,DL,CVG,LGA,5,0
329.0,1135.0,90.0,WN,DEN,SLC,1,1
2781.0,730.0,115.0,DL,IND,MSP,3,1
6738.0,1028.0,151.0,OO,HPN,ORD,7,0
241.0,717.0,275.0,UA,ORD,SEA,4,0
966.0,707.0,88.0,US,CLT,BNA,1,0
674.0,545.0,132.0,UA,ORD,LGA,3,0
1003.0,920.0,145.0,WN,TPA,HOU,1,1
2441.0,450.0,145.0,WN,BWI,MCO,2,1
7131.0,883.0,83.0,EV,IAD,LGA,3,0
659.0,735.0,157.0,F9,DEN,SFO,1,0
880.0,1290.0,105.0,AA,DFW,OMA,5,0
633.0,345.0,233.0,CO,LGA,IAH,7,0
1154.0,410.0,170.0,AA,PSP,DFW,5,0
912.0,1205.0,83.0,US,CLT,BWI,1,0
2480.0,940.0,82.0,XE,CLE,BTV,5,1
1510.0,435.0,85.0,WN,SDF,BWI,1,0
1621.0,790.0,105.0,WN,LAX,ABQ,6,1
59.0,1170.0,65.0,WN,AMA,DAL,2,0
7072.0,860.0,110.0,EV,MHT,IAD,7,1
2537.0,1290.0,235.0,AA,ORD,LAS,5,0
1055.0,845.0,32.0,YV,OGG,HNL,2,0
7260.0,1174.0,88.0,YV,ALB,IAD,1,0
351.0,660.0,65.0,WN,LAS,SAN,5,1
3347.0,770.0,85.0,MQ,SGF,DFW,5,1
6455.0,727.0,80.0,OO,YUM,LAX,5,1
938.0,695.0,111.0,US,CLT,LGA,7,1
1099.0,1181.0,135.0,FL,IND,MCO,5,0
3142.0,760.0,65.0,WN,DAL,SAT,3,0
397.0,1265.0,50.0,WN,BWI,ORF,7,0
2693.0,686.0,55.0,YV,GSO,CLT,7,1
2710.0,345.0,132.0,DL,DFW,ATL,2,1
633.0,630.0,90.0,FL,BWI,DAY,7,0
22.0,900.0,315.0,AA,LAX,JFK,4,1
5505.0,962.0,103.0,EV,ATL,LIT,5,1
573.0,1074.0,133.0,UA,SFO,SEA,2,1
1762.0,615.0,104.0,DL,DTW,PHL,3,1
707.0,420.0,250.0,AA,LGA,DFW,4,1
1194.0,1235.0,175.0,AA,MIA,BDL,1,1
513.0,1205.0,105.0,WN,PDX,SJC,4,1
4752.0,1135.0,93.0,OO,ABQ,SLC,4,0
2293.0,1055.0,95.0,WN,TUL,HOU,7,1
6273.0,705.0,71.0,OO,GEG,SEA,6,0
1085.0,390.0,245.0,US,LAS,CLT,3,0
3792.0,880.0,95.0,9E,DTW,ABE,6,1
2952.0,755.0,135.0,MQ,DFW,SAV,4,0
2722.0,1085.0,125.0,MQ,DSM,DFW,3,0
3033.0,630.0,40.0,MQ,LAX,SBA,6,0
2851.0,690.0,66.0,DL,MSP,FAR,7,1
4995.0,960.0,97.0,EV,ATL,MLU,7,1
902.0,565.0,60.0,US,CLT,ORF,3,0
6379.0,556.0,62.0,OO,SBP,LAX,7,1
5013.0,685.0,74.0,EV,STL,MEM,1,0
1181.0,870.0,157.0,CO,EWR,ORD,7,0
6352.0,927.0,102.0,OO,PDX,SFO,5,1
645.0,725.0,195.0,AS,PHX,SEA,7,0
3906.0,714.0,61.0,9E,SBN,CVG,7,1
2526.0,420.0,134.0,XE,EWR,GRR,3,0
91.0,1170.0,401.0,B6,JFK,OAK,3,1
551.0,1081.0,139.0,FL,BUF,ATL,5,0
5998.0,430.0,136.0,XE,ABE,ORD,4,0
84.0,730.0,139.0,CO,ATL,EWR,2,1
1319.0,905.0,142.0,DL,ATL,BDL,2,0
725.0,1095.0,239.0,F9,DCA,DEN,5,1
611.0,850.0,75.0,WN,SNA,SJC,5,1
396.0,1040.0,176.0,US,DFW,LAS,3,1
2135.0,465.0,135.0,DL,PIT,ATL,3,0
501.0,600.0,170.0,AS,SNA,SEA,7,0
4614.0,625.0,97.0,OO,DEN,SLC,3,1
1007.0,1199.0,81.0,US,CLT,PIT,3,0
731.0,670.0,220.0,WN,DEN,PHL,7,0
1015.0,900.0,62.0,DL,BHM,ATL,4,0
5146.0,1125.0,57.0,EV,ATL,MGM,4,1
4309.0,790.0,130.0,MQ,SYR,ORD,1,1
622.0,965.0,70.0,US,PHX,LAS,6,1
1002.0,520.0,60.0,WN,AUS,HRL,4,0
3077.0,432.0,63.0,OO,IND,MKE,3,0
6825.0,1296.0,69.0,OO,SFO,RDD,7,1
1586.0,460.0,134.0,DL,ATL,LGA,7,0
1587.0,590.0,125.0,WN,SAT,BNA,5,0
3330.0,420.0,135.0,WN,OAK,ABQ,1,1
774.0,480.0,160.0,WN,SAN,AUS,1,1
10.0,790.0,305.0,AA,LAX,JFK,6,1
209.0,1290.0,271.0,CO,IAH,PDX,6,0
3073.0,385.0,90.0,WN,PVD,BWI,4,0
2336.0,880.0,98.0,XE,IAH,ICT,3,1
716.0,801.0,145.0,FL,CAK,MCO,5,0
1719.0,730.0,305.0,DL,DTW,LAX,6,0
1189.0,1155.0,137.0,US,DCA,MCO,7,1
1280.0,380.0,215.0,AA,SJC,DFW,7,0
377.0,809.0,182.0,B6,LGA,FLL,3,0
1292.0,1150.0,98.0,US,TPA,CLT,3,0
128.0,450.0,68.0,CO,IAH,MSY,1,1
1256.0,1215.0,65.0,WN,OAK,BUR,5,1
40.0,770.0,75.0,WN,MCO,ECP,2,1
2427.0,1215.0,112.0,DL,ATL,FLL,4,1
149.0,635.0,212.0,US,PHX,CMH,6,0
597.0,1200.0,85.0,WN,MSY,TPA,4,1
503.0,750.0,180.0,WN,BNA,DEN,5,1
6756.0,1386.0,47.0,OO,SFO,SMF,4,0
2787.0,1190.0,75.0,WN,BUR,SMF,3,1
5094.0,1305.0,66.0,EV,ATL,ECP,6,0
1121.0,1120.0,195.0,AA,DFW,SAN,5,1
2923.0,920.0,112.0,XE,CLE,ATL,2,0
3452.0,360.0,70.0,MQ,LIT,DFW,5,1
4979.0,360.0,69.0,EV,TRI,ATL,7,0
1425.0,455.0,80.0,WN,SMF,LAS,2,1
763.0,1240.0,90.0,AA,DFW,MFE,3,0
1474.0,455.0,215.0,DL,MCO,MSP,4,0
4627.0,785.0,77.0,OO,HLN,SLC,3,1
625.0,705.0,140.0,AS,LAS,PDX,7,0
1972.0,610.0,255.0,AA,SFO,ORD,7,1
547.0,1020.0,50.0,WN,PBI,TPA,1,1
1717.0,675.0,205.0,DL,ATL,DEN,7,1
481.0,795.0,115.0,AA,DEN,DFW,3,1
5533.0,633.0,112.0,EV,PHF,ATL,4,0
1865.0,1205.0,205.0,AA,DFW,BUR,5,1
198.0,1095.0,319.0,US,CLT,SAN,5,1
689.0,1360.0,271.0,US,PHX,EWR,7,1
1228.0,757.0,138.0,FL,IND,SRQ,4,0
1122.0,670.0,105.0,DL,RSW,ATL,2,0
464.0,695.0,65.0,WN,MDW,DTW,5,1
1465.0,1035.0,395.0,DL,JFK,SFO,7,1
52.0,1340.0,56.0,AS,FAI,ANC,7,1
2492.0,831.0,94.0,DL,STL,ATL,4,1
2915.0,515.0,270.0,DL,ATL,PHX,7,0
6897.0,510.0,46.0,OO,LAX,SAN,4,0
221.0,360.0,149.0,UA,ALB,ORD,5,0
1551.0,1135.0,155.0,AA,LGA,BNA,4,0
3832.0,870.0,101.0,9E,MEM,CLT,2,0
27.0,930.0,381.0,UA,JFK,LAX,4,0
1999.0,985.0,205.0,AA,EWR,MIA,1,0
544.0,988.0,102.0,UA,LAS,SFO,7,0
885.0,905.0,70.0,WN,PHX,LAS,5,1
755.0,650.0,175.0,AA,ORD,SAT,4,1
1270.0,615.0,88.0,US,PHL,BOS,4,1
876.0,755.0,330.0,AS,HNL,PDX,5,1
1664.0,1000.0,250.0,WN,PHX,BWI,3,1
522.0,1155.0,105.0,WN,BNA,MCO,4,1
637.0,1195.0,85.0,WN,PIT,PHL,7,1
2601.0,555.0,179.0,YV,CLT,AUS,4,0
4182.0,540.0,115.0,MQ,ORD,ABE,5,1
1819.0,790.0,130.0,WN,RNO,DEN,7,1
345.0,455.0,143.0,UA,PHL,ORD,4,1
315.0,560.0,136.0,UA,DFW,DEN,3,0
6645.0,1216.0,33.0,OO,MOD,SFO,2,1
2644.0,1084.0,86.0,YV,CVG,CLT,5,0
34.0,1180.0,85.0,US,PHX,LAX,1,0
28.0,780.0,55.0,WN,HOU,DAL,5,0
499.0,1125.0,130.0,UA,MCO,IAD,6,0
5988.0,455.0,71.0,XE,ORD,CLE,4,0
522.0,645.0,151.0,B6,MCO,EWR,5,1
1389.0,550.0,70.0,WN,PHX,LAS,4,1
193.0,1115.0,320.0,WN,BWI,PHX,1,1
923.0,630.0,130.0,WN,TPA,BWI,1,0
3048.0,865.0,91.0,OO,PIT,MKE,4,0
355.0,1010.0,195.0,AA,DFW,ONT,3,1
2433.0,683.0,91.0,XE,IAH,LBB,2,0
4609.0,1006.0,125.0,OO,SLC,OAK,7,1
6632.0,610.0,107.0,OO,DEN,SGF,7,0
174.0,922.0,104.0,FL,RSW,ATL,3,0
36.0,425.0,199.0,AS,SEA,MSP,4,1
796.0,980.0,85.0,WN,OAK,LAS,4,1
2898.0,480.0,65.0,WN,PHX,ABQ,3,0
647.0,1260.0,255.0,AA,STL,LAX,6,0
4216.0,520.0,135.0,MQ,ORD,OKC,2,0
1800.0,585.0,134.0,US,CLT,BOS,5,0
6302.0,868.0,51.0,OO,LAX,PSP,1,1
2374.0,1058.0,151.0,DL,MSY,DTW,4,0
2142.0,980.0,139.0,DL,ATL,EWR,4,1
4129.0,1075.0,65.0,MQ,CMI,ORD,7,1
532.0,1130.0,157.0,F9,MDW,DEN,3,0
4359.0,585.0,55.0,9E,RST,MSP,4,1
2667.0,453.0,63.0,YV,FAY,CLT,4,0
405.0,620.0,272.0,UA,LGA,DEN,4,1
3237.0,700.0,170.0,MQ,GSP,DFW,6,0
17.0,592.0,279.0,UA,ORD,PDX,5,1
113.0,901.0,146.0,FL,ATL,DFW,3,0
214.0,530.0,120.0,WN,DEN,LAS,5,0
6454.0,461.0,147.0,OO,COS,ORD,3,0
1402.0,715.0,150.0,B6,AUS,FLL,6,1
401.0,672.0,229.0,B6,BOS,MSY,5,1
282.0,470.0,213.0,CO,IAH,BOS,6,1
743.0,995.0,205.0,AA,DFW,LAX,2,1
2145.0,841.0,139.0,XE,OMA,IAH,6,1
5429.0,1238.0,98.0,EV,ATL,MLU,3,0
3259.0,705.0,150.0,MQ,DFW,FAY,7,0
675.0,810.0,240.0,WN,MDW,PHX,4,1
87.0,1230.0,326.0,B6,JFK,SLC,1,0
4536.0,1080.0,60.0,MQ,RDU,DCA,2,0
888.0,660.0,95.0,UA,SFO,LAX,5,0
2806.0,750.0,214.0,DL,MSP,MIA,6,0
453.0,765.0,255.0,AA,DFW,PDX,6,1
868.0,965.0,185.0,WN,OMA,LAS,5,1
6488.0,569.0,181.0,OH,LGA,JAX,4,0
515.0,420.0,175.0,AS,SNA,SEA,2,0
1620.0,695.0,169.0,CO,IAH,PHX,7,1
1605.0,810.0,104.0,US,BOS,PHL,1,0
1869.0,1079.0,83.0,US,CLT,BNA,5,1
4588.0,865.0,180.0,MQ,LGA,MSP,7,0
1793.0,865.0,140.0,DL,JFK,DTW,2,1
2466.0,944.0,176.0,DL,PBI,DTW,5,0
310.0,675.0,223.0,UA,DEN,LGA,1,0
2599.0,825.0,161.0,XE,IAH,MSP,1,1
7812.0,1185.0,59.0,OO,SLC,RKS,3,1
4947.0,905.0,65.0,EV,ATL,CAE,1,0
4328.0,420.0,103.0,9E,MSP,IND,3,0
2927.0,505.0,50.0,WN,PBI,TPA,1,0
160.0,845.0,187.0,AS,ANC,ADK,4,0
4959.0,420.0,82.0,EV,PIT,CVG,6,1
1100.0,1055.0,75.0,WN,SDF,MDW,7,0
459.0,750.0,157.0,AS,LAX,SEA,4,1
3946.0,375.0,118.0,9E,MSN,MEM,4,0
339.0,466.0,292.0,UA,BOS,DEN,5,0
2382.0,1160.0,110.0,AA,DEN,DFW,1,0
71.0,826.0,215.0,UA,DEN,LGA,2,1
77.0,1270.0,187.0,US,PHX,SEA,4,1
2538.0,620.0,114.0,DL,ATL,DCA,5,0
138.0,1080.0,360.0,US,PHX,ANC,6,0
1002.0,600.0,95.0,AA,DFW,STL,4,1
404.0,660.0,134.0,F9,LAX,DEN,3,1
814.0,689.0,145.0,UA,LAX,DEN,3,0
245.0,770.0,186.0,CO,CLE,IAH,7,1
1050.0,840.0,60.0,WN,RDU,BWI,1,1
333.0,447.0,102.0,UA,PIT,ORD,1,1
6746.0,1175.0,138.0,OH,MEM,PHL,4,0
2405.0,525.0,86.0,DL,DTW,MKE,2,0
708.0,360.0,60.0,AA,AUS,DFW,4,0
4196.0,1160.0,120.0,MQ,ORD,BWI,2,1
1578.0,740.0,121.0,DL,EYW,ATL,6,1
4845.0,819.0,155.0,OO,OMA,SLC,7,0
5910.0,851.0,124.0,XE,RAP,ORD,5,0
785.0,1305.0,75.0,AA,DFW,MSY,2,1
261.0,375.0,88.0,UA,SFO,LAX,6,0
1765.0,615.0,387.0,DL,JFK,SFO,4,1
2146.0,330.0,85.0,DL,MSN,DTW,4,0
6356.0,1132.0,111.0,OH,MEM,RDU,2,0
4849.0,1165.0,119.0,OO,MSP,MEM,4,0
2370.0,1065.0,190.0,DL,LGA,PBI,3,0
4124.0,715.0,124.0,MQ,IND,JFK,6,1
2431.0,870.0,70.0,AA,LAX,LAS,3,0
2724.0,1165.0,60.0,XE,IAH,GRK,6,1
6626.0,680.0,136.0,OO,DEN,PSP,5,0
6274.0,675.0,55.0,OH,MSP,DLH,1,1
3852.0,610.0,67.0,9E,MSP,MSN,7,0
1292.0,460.0,115.0,WN,PHX,DEN,6,0
1807.0,575.0,260.0,AA,EWR,DFW,4,0
1546.0,1185.0,100.0,WN,BWI,DTW,1,1
441.0,595.0,75.0,WN,PHX,SAN,4,1
2440.0,670.0,134.0,XE,IAH,CHS,1,0
5315.0,1075.0,78.0,EV,CAE,ATL,5,0
6246.0,610.0,69.0,OO,FAT,LAX,1,0
236.0,455.0,268.0,UA,LAS,IAD,6,0
1685.0,755.0,175.0,DL,LGA,MCO,2,1
3921.0,710.0,105.0,9E,IAH,MEM,7,0
201.0,433.0,49.0,HA,ITO,HNL,7,0
2914.0,723.0,92.0,YV,BFL,PHX,3,0
7270.0,1010.0,115.0,YV,ORD,RDU,1,1
4116.0,840.0,110.0,MQ,ORD,MEM,4,0
621.0,1230.0,136.0,AS,LAS,PDX,5,0
625.0,360.0,80.0,WN,LAX,SFO,4,1
1843.0,530.0,270.0,AA,ORD,SEA,4,0
1135.0,705.0,170.0,WN,DEN,OAK,5,1
1812.0,1290.0,127.0,DL,ATL,ORD,4,1
988.0,690.0,146.0,B6,MCO,JFK,5,1
489.0,489.0,83.0,UA,CVG,ORD,3,0
1784.0,480.0,90.0,WN,SDF,BWI,6,0
707.0,360.0,160.0,UA,ORD,DEN,4,0
229.0,505.0,342.0,UA,IAD,SAN,6,0
2437.0,535.0,74.0,XE,LFT,IAH,6,0
896.0,786.0,120.0,UA,ORD,IAD,3,0
6944.0,370.0,48.0,OO,SMF,SFO,6,0
5209.0,725.0,58.0,EV,ATL,CAE,5,1
6915.0,903.0,44.0,OO,ORD,MLI,6,1
6544.0,610.0,45.0,OO,DEN,ASE,5,0
3535.0,1320.0,65.0,MQ,DFW,LIT,6,1
739.0,670.0,245.0,AA,LGA,DFW,5,0
2976.0,930.0,150.0,WN,MCO,PHL,4,1
14.0,980.0,322.0,UA,SFO,JFK,7,0
161.0,585.0,90.0,WN,PIT,MDW,2,1
44.0,1020.0,55.0,WN,HOU,DAL,2,1
4556.0,1189.0,106.0,OO,SLC,TUS,7,1
6824.0,950.0,63.0,OO,SFO,RDD,6,1
984.0,1155.0,124.0,US,MIA,CLT,5,1
391.0,670.0,115.0,WN,PHX,RNO,7,1
357.0,1140.0,90.0,WN,MDW,MCI,7,1
1268.0,986.0,76.0,DL,ATL,ECP,6,1
5215.0,761.0,89.0,EV,LWB,ATL,4,0
4087.0,1200.0,125.0,9E,JFK,ORF,1,0
826.0,960.0,65.0,WN,PDX,BOI,4,0
2445.0,1130.0,60.0,WN,SJC,BUR,3,1
1151.0,1190.0,70.0,AA,ORD,STL,2,1
1790.0,1340.0,97.0,US,CLT,TPA,5,0
1495.0,590.0,225.0,AA,DFW,SMF,5,0
2042.0,385.0,150.0,AA,DFW,FLL,5,0
586.0,1245.0,167.0,B6,FLL,HPN,6,1
1810.0,895.0,111.0,US,RSW,CLT,1,0
596.0,765.0,177.0,CO,LAS,IAH,6,1
1640.0,595.0,128.0,DL,ATL,DTW,4,0
4287.0,615.0,112.0,9E,DTW,BDL,7,0
217.0,740.0,140.0,WN,PBI,BWI,4,1
520.0,745.0,95.0,WN,MCO,RDU,4,0
3812.0,845.0,56.0,9E,DTW,SBN,7,0
3106.0,635.0,140.0,WN,DEN,HOU,5,1
1662.0,1170.0,126.0,CO,IAH,RSW,6,0
2034.0,1050.0,130.0,AA,PHX,DFW,3,0
1524.0,990.0,106.0,US,CLT,SYR,2,0
48.0,820.0,105.0,WN,RDU,MCO,4,1
360.0,455.0,127.0,FL,ATL,LGA,1,0
177.0,1079.0,401.0,AA,JFK,SFO,4,0
5005.0,706.0,123.0,EV,CLT,MEM,7,1
186.0,840.0,227.0,US,ORD,PHX,3,0
7019.0,1012.0,62.0,OO,MFR,PDX,3,0
2117.0,560.0,86.0,XE,LIT,IAH,5,1
1800.0,450.0,90.0,DL,JAX,ATL,1,1
2570.0,1160.0,63.0,XE,IAH,BTR,3,1
7107.0,360.0,140.0,EV,ORD,JAX,7,1
6691.0,555.0,143.0,OH,CVG,MSY,7,0
318.0,1110.0,160.0,AA,DFW,DCA,7,0
6846.0,641.0,82.0,OO,SFO,SBA,3,1
2451.0,1305.0,87.0,DL,ATL,SDF,3,1
2661.0,455.0,90.0,DL,ATL,MEM,7,0
2730.0,450.0,223.0,YV,MEM,PHX,4,0
327.0,1230.0,110.0,WN,MDW,IAD,4,1
2005.0,1140.0,237.0,DL,CVG,SLC,4,1
2798.0,480.0,140.0,MQ,DFW,CMH,3,1
1183.0,1370.0,50.0,AA,DFW,OKC,7,1
1793.0,1055.0,171.0,CO,CMH,IAH,5,0
1459.0,1250.0,223.0,CO,IAH,SNA,4,1
2854.0,1100.0,50.0,MQ,DFW,GRK,5,1
4476.0,785.0,63.0,OO,GJT,SLC,1,0
5926.0,801.0,87.0,XE,CLE,ORD,2,1
434.0,525.0,124.0,FL,ATL,MKE,6,0
612.0,525.0,148.0,US,PDX,PHX,5,0
629.0,760.0,95.0,DL,DCA,DTW,5,1
543.0,410.0,195.0,AA,PBI,ORD,4,0
6512.0,463.0,131.0,OO,LAX,COS,4,1
5329.0,1036.0,84.0,EV,VPS,ATL,4,0
1631.0,569.0,102.0,US,CLT,TPA,4,0
1396.0,1210.0,85.0,WN,OAK,LAS,2,1
1784.0,954.0,155.0,B6,MCO,JFK,4,1
6734.0,699.0,111.0,OO,DEN,CID,3,0
6682.0,820.0,130.0,OH,CVG,OMA,1,0
1422.0,830.0,116.0,DL,DTW,BOS,2,0
1429.0,706.0,84.0,US,CLT,ATL,5,1
495.0,395.0,95.0,WN,LAS,SFO,1,0
606.0,1030.0,65.0,WN,STL,MCI,3,1
555.0,420.0,180.0,AA,CMH,DFW,6,1
1035.0,575.0,115.0,DL,IAD,ATL,3,1
459.0,1185.0,201.0,B6,BOS,FLL,5,1
7083.0,1315.0,59.0,EV,ORD,DAY,5,0
1131.0,425.0,100.0,WN,ABQ,LAS,3,1
1079.0,790.0,360.0,DL,MSP,ANC,4,1
1084.0,1160.0,112.0,B6,CLT,JFK,7,0
1387.0,810.0,72.0,DL,BOS,LGA,5,0
2731.0,866.0,49.0,YV,TUS,PHX,4,1
6868.0,1299.0,122.0,OO,DEN,BOI,5,0
6554.0,998.0,122.0,OO,FAR,DEN,3,0
5263.0,513.0,147.0,EV,ATL,HPN,3,1
532.0,370.0,145.0,AA,DFW,RDU,3,0
6736.0,483.0,67.0,OO,DEN,RAP,2,0
277.0,1117.0,178.0,FL,BOS,ATL,6,0
4954.0,601.0,109.0,EV,MLI,ATL,2,1
1098.0,490.0,130.0,AA,TUS,DFW,5,0
3698.0,790.0,160.0,MQ,CVG,MIA,4,1
233.0,690.0,109.0,B6,SLC,LGB,3,0
2772.0,1120.0,131.0,DL,MEM,MSP,5,1
6521.0,1335.0,69.0,OO,LAX,SJC,1,0
6236.0,631.0,79.0,OO,FAT,LAS,1,1
961.0,435.0,180.0,WN,OMA,PHX,2,0
2447.0,960.0,162.0,DL,LGA,ATL,1,1
20.0,465.0,225.0,WN,BWI,HOU,1,1
2628.0,1160.0,53.0,DL,MEM,LIT,5,0
4354.0,480.0,50.0,MQ,ORD,AZO,3,1
317.0,1185.0,126.0,AS,SFO,SEA,4,0
1063.0,515.0,270.0,AA,ORD,LAX,7,1
154.0,1330.0,290.0,US,SAN,PHL,5,0
11.0,570.0,60.0,WN,DAL,HOU,5,0
2919.0,345.0,58.0,XE,LFT,IAH,2,0
1777.0,1150.0,133.0,DL,ORD,ATL,1,1
