flight,time,length,airline,airportfrom,airportto,dayofweek,delay
1404.0,945.0,195.0,AA,RSW,ORD,1,0
1581.0,495.0,205.0,DL,TUS,ATL,2,0
6495.0,1230.0,262.0,OH,JFK,IAH,2,0
4308.0,845.0,106.0,9E,DTW,RIC,4,0
238.0,655.0,150.0,WN,STL,DEN,4,1
4058.0,1050.0,85.0,MQ,ORD,DTW,2,0
1149.0,425.0,70.0,WN,SMF,BUR,2,0
3918.0,709.0,116.0,9E,SAT,MEM,4,0
2705.0,1105.0,62.0,YV,CLT,MYR,2,0
696.0,1145.0,136.0,UA,ORD,LGA,3,1
1690.0,1035.0,114.0,US,RSW,CLT,4,0
167.0,1056.0,392.0,UA,BOS,LAX,5,0
1504.0,645.0,175.0,AA,MIA,BDL,4,0
1968.0,1155.0,170.0,WN,MDW,HOU,2,1
31.0,930.0,50.0,WN,HOU,CRP,4,1
1973.0,1160.0,121.0,DL,ATL,MIA,3,1
924.0,1065.0,65.0,WN,OAK,BUR,6,0
984.0,1335.0,158.0,US,CLT,MSP,3,1
3094.0,852.0,80.0,OO,MKE,OMA,2,0
329.0,910.0,85.0,AA,ORD,MSP,5,0
7772.0,660.0,83.0,OO,SLC,SGU,6,0
6.0,1080.0,420.0,AA,OGG,DFW,4,0
1188.0,1050.0,160.0,AA,DFW,DCA,1,0
6351.0,550.0,49.0,OO,COS,DEN,6,0
2816.0,598.0,178.0,YV,PHX,DSM,7,0
4154.0,1295.0,126.0,9E,DTW,BGR,3,1
2558.0,1275.0,204.0,XE,EWR,OMA,7,0
2560.0,1011.0,89.0,XE,MAF,IAH,5,0
1275.0,910.0,141.0,US,DCA,MCO,7,0
1100.0,440.0,159.0,FL,CMH,RSW,4,0
2433.0,972.0,138.0,DL,BUF,ATL,3,1
114.0,690.0,158.0,DL,MSP,ATL,3,0
29.0,1185.0,275.0,AS,ORD,SEA,1,1
1176.0,1302.0,129.0,DL,ATL,ROC,4,0
1383.0,730.0,145.0,AA,DFW,TUS,2,0
1653.0,505.0,80.0,WN,ALB,BWI,2,1
2663.0,615.0,74.0,XE,DCA,CLE,1,0
256.0,610.0,37.0,HA,HNL,OGG,2,1
6902.0,516.0,97.0,OO,MOT,DEN,3,0
4069.0,390.0,50.0,MQ,BMI,ORD,4,0
4597.0,870.0,90.0,MQ,RDU,LGA,4,1
2037.0,840.0,94.0,US,BOS,DCA,4,0
4437.0,480.0,120.0,MQ,LGA,CMH,2,0
588.0,1100.0,171.0,B6,FLL,HPN,1,0
2.0,905.0,325.0,HA,HNL,LAX,4,1
2984.0,680.0,72.0,DL,MSP,MKE,4,0
7772.0,660.0,81.0,OO,SLC,SGU,3,1
561.0,733.0,168.0,UA,DEN,OAK,3,0
642.0,733.0,160.0,FL,MKE,DEN,4,0
1914.0,810.0,70.0,DL,SLC,BOI,6,0
1030.0,1229.0,128.0,DL,ATL,BUF,2,1
662.0,1135.0,139.0,F9,SFO,DEN,2,1
2583.0,500.0,265.0,DL,ATL,SLC,6,0
726.0,722.0,178.0,CO,ONT,IAH,5,1
596.0,1175.0,155.0,WN,LAS,AUS,4,1
948.0,1070.0,64.0,US,RDU,CLT,5,0
4725.0,1010.0,112.0,OO,SLC,LGB,5,0
1107.0,854.0,135.0,CO,ORD,EWR,4,1
6330.0,570.0,113.0,OO,SFO,PSC,6,0
6887.0,1353.0,50.0,OO,LAX,BFL,1,0
1397.0,1110.0,78.0,DL,BOS,LGA,3,0
617.0,755.0,195.0,AA,DFW,SAN,4,1
3311.0,775.0,140.0,WN,AUS,DEN,2,1
4077.0,365.0,140.0,MQ,ABE,ORD,5,0
2729.0,1005.0,165.0,WN,PVD,MDW,3,1
2960.0,390.0,123.0,DL,MIA,ATL,2,0
2643.0,1355.0,116.0,YV,CLT,MEM,4,0
6300.0,360.0,59.0,OO,FAT,LAX,3,0
981.0,499.0,206.0,UA,IAD,IAH,4,0
2361.0,435.0,180.0,WN,HOU,PHX,5,0
6552.0,360.0,154.0,OO,MFR,DEN,3,0
377.0,840.0,162.0,FL,MKE,TPA,4,0
704.0,685.0,243.0,B6,SJU,JFK,6,1
4470.0,1210.0,85.0,OO,SLC,DEN,1,0
2479.0,810.0,154.0,DL,CVG,MIA,7,0
1129.0,1300.0,98.0,DL,ATL,ORF,1,1
164.0,1260.0,152.0,B6,TPA,JFK,3,0
3981.0,935.0,72.0,9E,MSP,DSM,7,1
6626.0,439.0,67.0,OO,HDN,DEN,2,0
2898.0,375.0,59.0,XE,AEX,IAH,4,0
1378.0,1015.0,135.0,WN,STL,MCO,1,1
6444.0,783.0,56.0,OO,LAX,SMX,4,1
516.0,1110.0,160.0,AS,SEA,SNA,3,0
7006.0,355.0,101.0,OO,RDM,SFO,4,0
5034.0,695.0,80.0,EV,VLD,ATL,3,0
3243.0,1355.0,75.0,MQ,DFW,JAN,3,0
4982.0,600.0,154.0,EV,ATL,GRK,3,0
865.0,585.0,155.0,WN,MCO,ALB,5,1
3827.0,1295.0,51.0,9E,DTW,AZO,5,0
258.0,495.0,219.0,DL,SFO,MSP,4,0
5024.0,681.0,89.0,EV,MYR,ATL,1,1
573.0,530.0,262.0,FL,MKE,LAX,7,0
6415.0,660.0,119.0,OH,CVG,BDL,1,1
857.0,562.0,94.0,UA,LAX,SFO,1,1
6617.0,615.0,104.0,OH,DTW,AVL,5,0
1586.0,460.0,134.0,DL,ATL,LGA,1,0
2856.0,660.0,69.0,YV,PHX,FLG,3,1
5587.0,930.0,108.0,EV,ATL,LFT,5,1
4959.0,420.0,82.0,EV,PIT,CVG,6,1
181.0,510.0,374.0,B6,JFK,SAN,3,0
1083.0,785.0,272.0,CO,BOS,IAH,5,1
2209.0,1125.0,154.0,XE,GSP,IAH,7,1
1636.0,682.0,48.0,US,CLT,RDU,1,0
1589.0,890.0,255.0,WN,MCI,SEA,1,1
6476.0,1218.0,102.0,OO,BIS,DEN,2,1
2472.0,1150.0,55.0,WN,TPA,PBI,6,0
6590.0,365.0,134.0,OO,FAT,DEN,3,0
2658.0,530.0,70.0,WN,SAN,LAS,7,0
468.0,555.0,65.0,WN,BOI,RNO,3,1
2714.0,1005.0,85.0,XE,BWI,EWR,7,1
1585.0,1060.0,94.0,FL,BKG,ATL,3,1
2713.0,1035.0,110.0,WN,MCO,ORF,4,0
1613.0,1050.0,60.0,WN,SAT,DAL,6,0
2635.0,491.0,79.0,XE,EWR,MHT,3,1
7302.0,1020.0,62.0,EV,HSV,MEM,1,0
593.0,1275.0,145.0,UA,DEN,SNA,7,1
2448.0,420.0,87.0,XE,LIT,IAH,5,0
4102.0,660.0,64.0,9E,ATL,GSP,6,0
7245.0,875.0,88.0,YV,BDL,IAD,5,0
2141.0,1140.0,81.0,US,BOS,LGA,7,0
5420.0,610.0,107.0,EV,DTW,MHT,7,0
2375.0,670.0,127.0,DL,SLC,SFO,3,1
606.0,960.0,128.0,CO,IAH,TPA,3,1
820.0,630.0,90.0,FL,BOS,BWI,4,0
1033.0,965.0,210.0,AA,MIA,ORD,6,1
910.0,1070.0,79.0,US,CLT,BWI,5,1
919.0,445.0,125.0,WN,MCO,BWI,5,0
601.0,1210.0,80.0,WN,SJC,LAS,7,1
1292.0,885.0,75.0,AA,DFW,MSY,3,1
1787.0,1110.0,168.0,DL,BWI,MSP,7,0
6266.0,360.0,155.0,OO,EUG,DEN,7,0
1912.0,675.0,145.0,AA,DFW,MCO,3,0
415.0,1025.0,305.0,US,FLL,PHX,7,0
1471.0,1200.0,104.0,US,CLT,TPA,5,1
4750.0,983.0,105.0,OO,ONT,SLC,3,1
3670.0,775.0,85.0,MQ,TLH,MIA,4,0
4302.0,830.0,127.0,9E,DTW,CHS,5,0
591.0,965.0,240.0,WN,IAD,DEN,3,1
2841.0,585.0,79.0,YV,PHX,YUM,4,0
279.0,1175.0,75.0,WN,SFO,LAX,4,0
7292.0,745.0,140.0,YV,PHL,ORD,2,1
3659.0,820.0,120.0,WN,BHM,DAL,7,1
6361.0,733.0,106.0,OO,TUL,DEN,4,0
3734.0,835.0,125.0,9E,IAH,ATL,5,0
3922.0,945.0,119.0,9E,DTW,PVD,6,1
2631.0,375.0,115.0,YV,EWR,CLT,4,0
6952.0,916.0,152.0,OO,DEN,PSC,3,1
1659.0,1007.0,102.0,DL,STL,ATL,5,1
316.0,730.0,165.0,WN,BWI,JAN,5,1
4308.0,1330.0,85.0,MQ,ORD,BNA,7,0
2437.0,389.0,104.0,XE,EWR,RDU,3,0
1764.0,505.0,70.0,CO,MFE,IAH,3,0
6318.0,575.0,85.0,OO,ONT,SFO,7,0
3255.0,900.0,285.0,WN,BNA,LAX,3,1
1230.0,995.0,114.0,US,CLT,DTW,5,0
5483.0,935.0,110.0,EV,BOS,DCA,2,0
1273.0,415.0,100.0,AA,MEM,DFW,2,1
1031.0,742.0,102.0,DL,IND,ATL,3,0
326.0,470.0,133.0,F9,MKE,BOS,2,1
847.0,740.0,110.0,WN,LAX,ELP,3,1
532.0,360.0,143.0,UA,DEN,ORD,1,0
786.0,662.0,83.0,UA,MSP,ORD,5,0
4218.0,1145.0,131.0,9E,SDF,MSP,7,1
4175.0,1290.0,80.0,MQ,ORD,DSM,1,0
1033.0,1215.0,127.0,US,CLT,MIA,4,1
5072.0,891.0,105.0,EV,ATL,BMI,7,1
363.0,1055.0,115.0,AS,SMF,SEA,5,0
307.0,660.0,70.0,WN,LAS,LAX,3,1
614.0,900.0,95.0,WN,IND,BWI,7,1
635.0,362.0,139.0,UA,RDU,ORD,3,0
878.0,1079.0,64.0,US,ILM,CLT,3,0
473.0,620.0,115.0,WN,MCI,DEN,4,1
855.0,820.0,195.0,AA,FLL,DFW,1,1
1963.0,720.0,164.0,DL,DCA,MSP,7,1
6686.0,370.0,83.0,OH,STL,CVG,4,0
2200.0,450.0,89.0,DL,MSY,ATL,5,0
62.0,866.0,325.0,UA,LIH,SFO,2,0
4823.0,751.0,95.0,OO,SLC,FAT,7,1
17.0,100.0,380.0,HA,LAS,HNL,5,1
804.0,1170.0,90.0,FL,BOS,BWI,5,1
1079.0,920.0,360.0,DL,MSP,ANC,4,1
1001.0,530.0,200.0,WN,PDX,MCI,3,1
752.0,1005.0,116.0,FL,HSV,BWI,1,1
4569.0,717.0,63.0,OO,CID,MSP,1,1
283.0,625.0,365.0,AA,LAX,HNL,1,0
2813.0,470.0,100.0,DL,GRR,MSP,3,1
339.0,635.0,90.0,WN,OAK,SAN,2,1
2649.0,565.0,75.0,XE,IAH,LRD,3,0
4478.0,375.0,205.0,OO,ORD,SLC,3,1
5412.0,515.0,126.0,EV,ATL,SHV,2,0
3785.0,1240.0,165.0,MQ,ORD,IAH,7,0
336.0,735.0,205.0,WN,PHX,MDW,4,1
3528.0,1090.0,160.0,MQ,MKE,DFW,1,0
566.0,547.0,136.0,F9,SAN,DEN,7,0
4404.0,725.0,105.0,MQ,JFK,RDU,7,0
77.0,1010.0,344.0,UA,SFO,HNL,3,1
4271.0,600.0,120.0,MQ,ORD,RDU,6,1
613.0,1240.0,154.0,AS,LAS,SEA,6,0
2629.0,1065.0,96.0,YV,CLT,CLE,1,0
3217.0,1170.0,60.0,MQ,SHV,DFW,3,0
43.0,695.0,458.0,UA,DEN,HNL,2,1
1256.0,1215.0,65.0,WN,OAK,BUR,1,1
910.0,1052.0,91.0,FL,ATL,PHF,2,1
1038.0,700.0,149.0,FL,PIT,TPA,6,1
6840.0,540.0,81.0,OO,SFO,SBA,5,1
1255.0,990.0,260.0,AA,DFW,SEA,4,0
321.0,1131.0,354.0,B6,IAD,OAK,4,1
6304.0,1031.0,92.0,OO,BIL,DEN,2,0
1124.0,585.0,165.0,AA,MIA,LGA,1,0
1627.0,895.0,115.0,US,EWR,CLT,2,0
2097.0,585.0,102.0,XE,LGA,CLE,7,1
6231.0,797.0,36.0,OO,PDX,EUG,7,0
376.0,1125.0,165.0,FL,TPA,MKE,3,1
132.0,569.0,36.0,HA,OGG,ITO,2,1
795.0,980.0,70.0,WN,MCI,OKC,1,1
224.0,535.0,250.0,FL,MKE,LAS,1,0
32.0,920.0,70.0,WN,DAL,LBB,4,1
1589.0,775.0,125.0,AA,BNA,DFW,7,0
2041.0,500.0,165.0,AA,DCA,MIA,1,0
1762.0,270.0,163.0,B6,SJU,FLL,3,1
1366.0,400.0,55.0,WN,LAS,ONT,4,1
1689.0,1080.0,214.0,CO,IAH,SAN,2,1
4015.0,365.0,160.0,MQ,JAX,ORD,6,0
128.0,600.0,80.0,WN,LAX,SFO,1,1
264.0,820.0,186.0,DL,PHX,MSP,5,0
1230.0,535.0,80.0,WN,LAS,RNO,1,1
635.0,952.0,89.0,FL,BWI,DAY,3,0
483.0,875.0,225.0,F9,MKE,PHX,7,1
1345.0,665.0,110.0,WN,DAL,ABQ,4,1
1328.0,1055.0,84.0,B6,BWI,BOS,7,0
1150.0,454.0,156.0,FL,IND,RSW,2,0
2332.0,750.0,115.0,AA,ORD,PHL,4,0
1100.0,400.0,82.0,DL,LAS,SLC,4,0
587.0,1080.0,183.0,US,IAH,PHX,5,1
644.0,675.0,321.0,B6,SFO,JFK,7,0
857.0,1130.0,230.0,WN,STL,LAS,2,1
2097.0,1195.0,140.0,WN,SAN,DEN,3,1
1965.0,540.0,112.0,DL,MEM,TPA,4,0
2127.0,1100.0,135.0,WN,HOU,ABQ,4,1
4450.0,810.0,51.0,OO,IDA,SLC,7,1
3829.0,610.0,104.0,9E,DTW,BTV,6,1
4649.0,1125.0,180.0,MQ,LGA,MSP,5,0
224.0,1045.0,165.0,WN,FLL,ISP,7,1
655.0,1160.0,165.0,WN,TPA,MDW,4,1
4994.0,855.0,135.0,EV,ATL,HPN,6,1
430.0,1181.0,270.0,FL,MKE,SEA,4,1
3827.0,705.0,120.0,MQ,ATL,ORD,6,1
3060.0,840.0,60.0,MQ,LAX,FAT,2,0
1914.0,885.0,80.0,WN,PHX,SNA,4,1
1717.0,1075.0,168.0,US,PHL,PBI,5,1
1007.0,552.0,70.0,B6,BOS,JFK,3,1
687.0,925.0,99.0,B6,BOS,DCA,4,1
6516.0,425.0,165.0,OH,MSP,JFK,1,0
2562.0,690.0,332.0,DL,LAX,JFK,1,0
33.0,350.0,137.0,UA,DFW,DEN,6,0
6461.0,1402.0,27.0,OO,YUM,IPL,2,1
1325.0,1095.0,60.0,WN,BWI,ISP,1,1
7026.0,715.0,53.0,OO,ORD,SPI,5,0
3041.0,620.0,66.0,XE,IAH,CRP,4,0
1805.0,1055.0,163.0,DL,DTW,MCO,1,1
6389.0,1140.0,118.0,OH,CVG,BDL,7,0
6818.0,477.0,56.0,OO,ORD,CID,4,0
6550.0,445.0,116.0,OO,TUS,DEN,5,0
683.0,680.0,60.0,WN,MCO,FLL,3,0
1324.0,730.0,76.0,B6,BWI,BOS,5,0
940.0,980.0,75.0,US,SAN,PHX,3,0
5896.0,929.0,71.0,XE,LAN,ORD,4,0
1525.0,590.0,260.0,WN,BNA,LAS,5,0
518.0,1110.0,100.0,FL,CMH,ATL,2,0
2488.0,1203.0,117.0,XE,CLT,EWR,2,0
4184.0,1130.0,119.0,9E,MEM,PIT,4,1
1539.0,1050.0,205.0,AA,MIA,ORD,5,1
620.0,1055.0,128.0,AS,PDX,LAS,4,0
1089.0,689.0,76.0,DL,JAX,ATL,5,0
1149.0,680.0,190.0,WN,PHX,MSP,1,1
1296.0,565.0,120.0,AA,DFW,ATL,2,0
963.0,600.0,105.0,WN,MDW,BHM,1,1
2614.0,490.0,85.0,WN,PVD,PHL,4,0
6918.0,360.0,82.0,OO,CMX,ORD,6,0
1748.0,695.0,286.0,US,LAS,PHL,1,1
1661.0,874.0,153.0,CO,PHX,IAH,1,1
4625.0,1010.0,106.0,OO,SLC,TUS,4,0
62.0,865.0,210.0,CO,IAH,EWR,5,1
6863.0,911.0,54.0,OO,GJT,DEN,1,1
2722.0,1085.0,125.0,MQ,DSM,DFW,1,0
227.0,430.0,208.0,FL,LAS,MKE,4,0
246.0,680.0,75.0,WN,SFO,LAX,2,1
1079.0,920.0,360.0,DL,MSP,ANC,6,1
2016.0,960.0,173.0,DL,DEN,ATL,1,1
6310.0,1167.0,53.0,OO,LAX,PSP,2,1
5510.0,760.0,78.0,EV,ATL,MOB,4,0
918.0,915.0,65.0,WN,LAS,BUR,4,1
6344.0,1305.0,133.0,OH,MSP,OKC,2,0
2225.0,805.0,84.0,XE,OKC,IAH,1,0
3588.0,950.0,140.0,WN,SAN,DEN,3,1
5511.0,1291.0,84.0,EV,ATL,GPT,3,0
6386.0,798.0,85.0,OO,ONT,SFO,3,1
949.0,535.0,255.0,WN,MCO,DEN,2,1
1139.0,1020.0,185.0,AA,DTW,DFW,3,0
4940.0,445.0,85.0,EV,ATL,CVG,6,0
1116.0,1125.0,55.0,WN,RNO,OAK,5,1
4537.0,435.0,100.0,OO,DEN,SLC,4,1
6313.0,690.0,71.0,OH,GRR,CVG,2,1
662.0,640.0,232.0,UA,SFO,MSP,7,1
5217.0,808.0,82.0,EV,ATL,JAN,4,1
6847.0,1140.0,76.0,OO,SFO,SBA,3,0
651.0,825.0,312.0,US,SFO,PHL,4,0
2418.0,1170.0,50.0,XE,IAH,LCH,5,0
676.0,598.0,131.0,UA,ORD,LGA,3,1
2617.0,995.0,96.0,XE,TUL,IAH,3,0
1069.0,1230.0,261.0,B6,JFK,AUS,4,0
558.0,763.0,206.0,UA,DEN,TPA,3,0
2869.0,1085.0,80.0,MQ,DFW,CRP,2,0
3615.0,520.0,170.0,MQ,MIA,CLE,7,1
1807.0,575.0,260.0,AA,EWR,DFW,3,0
2438.0,680.0,106.0,DL,ATL,DCA,5,0
6829.0,423.0,79.0,OO,BFL,SFO,1,0
539.0,1025.0,185.0,CO,MIA,EWR,6,1
335.0,706.0,138.0,FL,PHL,ATL,5,0
102.0,305.0,49.0,HA,HNL,ITO,5,0
166.0,1349.0,336.0,UA,LAX,BOS,5,1
501.0,470.0,136.0,FL,MKE,LGA,4,0
587.0,615.0,153.0,AS,SNA,PDX,6,1
780.0,785.0,140.0,WN,STL,MCO,4,0
327.0,635.0,165.0,WN,LAS,SEA,3,1
7054.0,1289.0,91.0,OO,DEN,SLC,2,0
751.0,1280.0,75.0,WN,SJC,SAN,4,1
439.0,815.0,175.0,AA,RSW,DFW,5,0
4017.0,450.0,75.0,9E,BNA,MEM,5,0
1124.0,1230.0,84.0,DL,LAX,SFO,7,1
55.0,1235.0,138.0,US,PHL,ORD,5,1
3860.0,765.0,290.0,WN,PHX,PVD,5,1
819.0,855.0,175.0,WN,ISP,MCO,6,0
1821.0,880.0,230.0,CO,IAH,SNA,1,0
5948.0,451.0,84.0,XE,ORD,BUF,3,1
6488.0,1005.0,214.0,OO,IAD,DFW,2,1
6853.0,522.0,57.0,OO,ORD,CWA,4,0
5899.0,1012.0,76.0,XE,IAD,CLE,4,0
1662.0,860.0,70.0,WN,BWI,LGA,5,1
3050.0,1150.0,65.0,MQ,FAT,LAX,2,0
2798.0,480.0,140.0,MQ,DFW,CMH,3,1
2695.0,920.0,89.0,XE,IAH,BHM,6,1
144.0,425.0,162.0,UA,SFO,DEN,7,0
610.0,610.0,226.0,US,PHX,ATL,2,0
247.0,360.0,77.0,B6,OAK,LGB,5,0
174.0,785.0,140.0,WN,SMF,DEN,1,1
442.0,765.0,320.0,AA,SFO,MIA,6,1
5580.0,895.0,108.0,EV,ATL,STL,1,1
558.0,660.0,133.0,F9,SAN,DEN,5,1
1869.0,995.0,275.0,WN,PHL,DEN,5,1
553.0,1125.0,164.0,AS,PSP,SEA,6,1
2766.0,610.0,91.0,DL,MSP,MCI,1,1
141.0,1240.0,140.0,WN,MDW,MSY,5,1
1696.0,577.0,150.0,DL,ATL,BDL,5,1
1640.0,590.0,135.0,DL,ATL,DTW,6,0
2866.0,760.0,82.0,XE,CLE,MKE,4,0
128.0,420.0,110.0,F9,DEN,DFW,5,0
2874.0,910.0,89.0,YV,PHX,BFL,2,0
2648.0,450.0,67.0,YV,LAS,LAX,4,0
4271.0,600.0,120.0,MQ,ORD,RDU,5,1
969.0,435.0,133.0,US,MCI,CLT,3,0
2766.0,585.0,88.0,YV,BUR,PHX,4,0
1876.0,1015.0,110.0,WN,MDW,RDU,6,1
463.0,990.0,216.0,B6,BOS,RSW,6,0
1124.0,545.0,75.0,WN,RNO,LAS,1,1
5545.0,1305.0,73.0,EV,ATL,GNV,3,1
1426.0,1130.0,120.0,DL,FLL,ATL,2,0
996.0,390.0,165.0,FL,BOS,MKE,5,0
1808.0,1130.0,116.0,DL,DEN,MSP,1,1
2524.0,845.0,245.0,WN,OAK,MDW,3,1
4422.0,640.0,95.0,MQ,RDU,LGA,1,0
3896.0,945.0,114.0,9E,MSP,DAY,1,0
1396.0,710.0,190.0,AA,RNO,DFW,6,1
2489.0,587.0,108.0,DL,ATL,MSY,4,0
353.0,875.0,38.0,HA,HNL,LIH,7,0
3245.0,910.0,130.0,WN,SJC,SEA,6,1
1036.0,720.0,65.0,WN,LAX,LAS,3,1
317.0,1075.0,197.0,UA,DEN,IAD,1,0
575.0,460.0,80.0,WN,SAN,PHX,4,1
5340.0,1078.0,96.0,EV,ROA,ATL,7,1
3399.0,790.0,125.0,MQ,DFW,LEX,2,1
1267.0,1000.0,150.0,AA,ATL,SJU,6,1
4692.0,590.0,135.0,OO,SLC,OKC,2,0
1497.0,935.0,70.0,WN,BWI,BUF,1,1
4396.0,611.0,64.0,9E,FWA,DTW,7,0
2547.0,590.0,50.0,WN,MCO,RSW,3,1
3752.0,1285.0,75.0,MQ,ORD,CLE,6,1
90.0,765.0,300.0,CO,LAX,EWR,3,1
2406.0,1170.0,94.0,DL,MSP,MCI,7,0
7254.0,740.0,135.0,YV,RDU,ORD,5,0
774.0,1140.0,65.0,WN,MDW,STL,1,1
151.0,741.0,132.0,UA,IAD,ORD,7,1
2756.0,685.0,155.0,MQ,TYS,DFW,6,0
558.0,970.0,171.0,CO,IAH,DCA,4,0
1821.0,680.0,51.0,US,CLT,MYR,4,0
647.0,1165.0,405.0,B6,JFK,SFO,4,1
513.0,435.0,165.0,AA,TPA,SJU,5,0
2246.0,1050.0,170.0,AA,LAX,AUS,1,0
2766.0,795.0,127.0,YV,PHX,SAT,7,0
7762.0,1304.0,72.0,OO,SLC,EKO,5,1
776.0,1130.0,70.0,AA,LAS,LAX,1,0
7029.0,660.0,144.0,OO,SLC,SFO,7,1
2155.0,550.0,149.0,XE,MSP,EWR,5,0
1572.0,667.0,54.0,CO,AUS,IAH,7,1
362.0,690.0,143.0,F9,DEN,SDF,4,0
6346.0,360.0,142.0,OO,SBA,DEN,4,0
