flight,time,length,airline,airportfrom,airportto,dayofweek,delay
2986.0,765.0,130.0,MQ,DFW,AGS,7,1
3939.0,625.0,54.0,9E,LAN,DTW,2,0
5943.0,750.0,76.0,XE,ORD,CLE,5,0
5566.0,728.0,106.0,EV,EWN,ATL,2,1
6508.0,425.0,238.0,OO,AUS,SFO,1,0
467.0,1260.0,284.0,CO,IAH,SEA,4,1
15.0,750.0,109.0,DL,ATL,FLL,3,1
609.0,860.0,82.0,B6,PWM,JFK,5,1
2319.0,860.0,69.0,XE,EWR,MHT,4,0
264.0,570.0,81.0,B6,LGB,SMF,7,1
6360.0,973.0,64.0,OO,ORD,DAY,1,0
1566.0,1055.0,85.0,WN,PDX,SMF,5,1
237.0,417.0,353.0,UA,PIT,SFO,5,1
7805.0,1280.0,73.0,OO,SGU,SLC,2,1
608.0,385.0,185.0,AA,SAN,DFW,1,0
2795.0,905.0,108.0,DL,SLC,SAN,1,0
2557.0,1190.0,378.0,DL,JFK,SAN,1,0
2855.0,785.0,120.0,WN,LAS,LBB,5,1
6297.0,1305.0,72.0,OO,DEN,ABQ,4,1
1023.0,545.0,40.0,YV,HNL,KOA,4,0
1018.0,1370.0,63.0,B6,JFK,BOS,4,1
4627.0,785.0,77.0,OO,HLN,SLC,5,0
6677.0,1102.0,147.0,OO,DEN,FAT,2,1
5917.0,875.0,57.0,XE,ORD,IND,1,1
2757.0,1335.0,89.0,YV,PHX,BUR,2,0
1152.0,750.0,311.0,DL,HNL,SFO,5,1
1931.0,720.0,610.0,DL,DTW,HNL,4,1
184.0,455.0,101.0,FL,ATL,DCA,5,0
2174.0,586.0,126.0,DL,MKE,ATL,6,0
1734.0,505.0,145.0,AA,DFW,MCO,5,1
4144.0,995.0,50.0,MQ,ORD,CMI,2,0
7371.0,565.0,74.0,EV,MEM,SHV,2,0
301.0,555.0,80.0,WN,PHX,SNA,2,1
1339.0,1215.0,260.0,AA,ORD,SAN,2,0
303.0,725.0,183.0,US,DEN,CLT,6,0
1257.0,1200.0,165.0,AA,DCA,MIA,1,0
339.0,660.0,135.0,B6,IAD,MCO,2,0
2045.0,1080.0,97.0,US,BOS,DCA,7,0
6335.0,490.0,210.0,OH,BOS,MEM,1,0
343.0,1030.0,175.0,AA,LGA,ORD,3,1
349.0,1150.0,68.0,DL,ATL,TLH,1,0
2735.0,680.0,105.0,WN,LAS,SFO,6,1
3671.0,730.0,119.0,9E,DTW,DLH,2,0
5068.0,586.0,82.0,EV,JAN,ATL,1,1
1171.0,460.0,170.0,US,CLT,IAH,2,1
735.0,905.0,115.0,DL,SLC,PDX,4,0
434.0,535.0,119.0,FL,ATL,MKE,3,1
5456.0,665.0,110.0,EV,ATL,BMI,1,1
157.0,1195.0,173.0,B6,JFK,MCO,4,1
5120.0,448.0,59.0,EV,ATL,TYS,3,1
3773.0,620.0,50.0,WN,TPA,JAX,1,1
2691.0,450.0,220.0,DL,MSP,MIA,5,1
1009.0,1080.0,80.0,AA,ICT,DFW,4,0
424.0,742.0,95.0,UA,IAD,BOS,7,0
558.0,780.0,158.0,AS,SEA,PSP,2,0
2786.0,510.0,150.0,WN,DEN,SAN,5,1
1551.0,1135.0,155.0,AA,LGA,BNA,4,0
1078.0,495.0,220.0,DL,LGA,MSY,3,0
477.0,1000.0,177.0,UA,IAD,MSY,7,0
815.0,540.0,140.0,WN,RSW,BWI,3,0
2167.0,915.0,84.0,DL,DTW,ORD,3,1
2639.0,1350.0,133.0,YV,CLT,LIT,4,0
2807.0,732.0,135.0,DL,MCO,MEM,5,0
918.0,1115.0,85.0,WN,OAK,BOI,4,1
260.0,891.0,52.0,HA,HNL,ITO,7,1
1871.0,520.0,102.0,DL,SLC,PHX,7,0
1269.0,360.0,108.0,US,MSY,CLT,4,0
7286.0,1158.0,107.0,YV,JAX,IAD,3,0
4296.0,855.0,80.0,MQ,BWI,JFK,1,1
6420.0,830.0,133.0,OH,DTW,CHS,3,0
4647.0,785.0,85.0,OO,GTF,SLC,7,1
3152.0,732.5,70.0,WN,BDL,BWI,3,1
2968.0,445.0,285.0,DL,SEA,ATL,4,0
3110.0,880.0,85.0,WN,SAN,OAK,7,1
422.0,485.0,100.0,WN,MHT,BWI,3,0
368.0,825.0,165.0,WN,DEN,OAK,4,1
609.0,1195.0,165.0,F9,IND,DEN,2,0
1202.0,800.0,185.0,WN,FLL,BDL,2,1
1827.0,1260.0,75.0,WN,ONT,OAK,2,1
4588.0,636.0,109.0,OO,SFO,SLC,4,0
1740.0,1439.0,197.0,CO,SMF,IAH,4,1
3887.0,745.0,77.0,9E,DTW,IND,2,0
439.0,960.0,192.0,B6,BOS,MCO,3,1
7299.0,1152.0,93.0,YV,PVD,IAD,1,1
2694.0,770.0,83.0,YV,LGB,PHX,1,0
6670.0,1077.0,87.0,OO,ORD,MCI,3,1
1938.0,365.0,225.0,AA,MSP,MIA,7,1
354.0,1235.0,207.0,US,MSP,PHX,5,0
569.0,755.0,90.0,WN,MDW,MCI,4,1
1120.0,655.0,162.0,FL,IND,FLL,1,1
1758.0,645.0,250.0,AA,LAX,ORD,2,1
633.0,790.0,310.0,AA,SJU,DFW,3,1
1103.0,590.0,65.0,AA,ORD,STL,1,0
652.0,1085.0,197.0,CO,IAH,SLC,2,1
2211.0,683.0,166.0,XE,RSW,IAH,5,0
143.0,384.0,170.0,UA,TPA,ORD,6,1
183.0,390.0,110.0,FL,DCA,ATL,3,0
1345.0,665.0,110.0,WN,DAL,ABQ,1,1
1292.0,663.0,242.0,DL,SAN,ATL,2,1
2207.0,1003.0,106.0,XE,ICT,IAH,2,0
7801.0,551.0,64.0,OO,TWF,SLC,3,1
6898.0,981.0,50.0,OO,MKE,ORD,4,0
3939.0,360.0,105.0,MQ,BNA,ORD,6,0
4820.0,495.0,70.0,OO,LAX,LAS,7,1
2694.0,965.0,132.0,YV,PHX,AUS,3,0
2441.0,889.0,174.0,XE,CHS,IAH,3,1
4323.0,700.0,105.0,9E,RDU,MCO,3,1
6250.0,790.0,38.0,OO,PDX,RDM,2,0
6602.0,360.0,129.0,OO,RNO,DEN,5,0
1766.0,525.0,135.0,WN,SLC,SEA,7,1
1142.0,1185.0,165.0,DL,PBI,LGA,3,1
6765.0,867.0,172.0,OH,LGA,MSN,4,0
1877.0,920.0,230.0,CO,PHL,IAH,5,1
1931.0,405.0,80.0,AA,SFO,LAX,3,0
5410.0,946.0,91.0,EV,ROA,ATL,2,0
572.0,775.0,195.0,FL,PHX,MKE,6,0
16.0,790.0,325.0,HA,HNL,SAN,6,0
108.0,1195.0,110.0,F9,DEN,MSP,1,1
302.0,750.0,96.0,DL,ATL,PHF,1,1
6576.0,916.0,84.0,OH,LEX,DTW,7,0
6888.0,413.0,102.0,OO,IDA,DEN,4,0
3647.0,967.5,75.0,MQ,MIA,JAX,7,1
4063.0,640.0,60.0,MQ,GRB,ORD,3,0
1590.0,1050.0,70.0,WN,BWI,BUF,2,1
1594.0,890.0,135.0,DL,ATL,PHL,5,1
137.0,1160.0,350.0,UA,IAD,LAX,4,1
396.0,750.0,68.0,US,LAS,PHX,3,1
1422.0,1016.0,133.0,FL,IND,TPA,6,0
1385.0,865.0,220.0,WN,LAS,MDW,1,1
6702.0,1249.0,111.0,OO,DEN,FAR,3,1
4265.0,750.0,72.0,9E,MEM,FSM,4,0
561.0,733.0,168.0,UA,DEN,OAK,4,0
5416.0,685.0,99.0,EV,LFT,ATL,1,0
6482.0,607.0,38.0,OO,DEN,COS,6,0
6319.0,1023.0,42.0,OO,ORD,MKE,6,1
5295.0,1075.0,74.0,EV,VLD,ATL,3,1
2604.0,885.0,85.0,XE,IAH,TUL,1,1
1598.0,830.0,230.0,AA,SEA,DFW,5,0
2794.0,590.0,135.0,DL,ATL,PHL,5,0
2605.0,464.0,57.0,YV,CLT,RDU,4,0
6507.0,1054.0,146.0,OO,SJC,DEN,7,1
471.0,400.0,110.0,UA,TUL,DEN,3,0
1735.0,995.0,102.0,US,CLT,MCO,2,0
2124.0,670.0,115.0,DL,ATL,BWI,4,0
2323.0,370.0,100.0,XE,ALB,CLE,6,0
1134.0,420.0,90.0,DL,MSP,GRR,7,0
796.0,980.0,85.0,WN,OAK,LAS,2,1
685.0,910.0,175.0,AA,MIA,IAH,6,1
3758.0,705.0,155.0,MQ,AUS,ORD,3,1
7250.0,776.0,176.0,YV,ORD,SAT,2,1
722.0,1235.0,170.0,WN,MCO,MDW,2,0
1822.0,550.0,91.0,US,ATL,CLT,7,0
2961.0,465.0,180.0,WN,BUF,TPA,5,1
6591.0,540.0,183.0,OO,COS,IAD,6,0
636.0,1080.0,84.0,FL,DAY,BWI,1,0
287.0,520.0,385.0,CO,EWR,SNA,3,0
5066.0,547.0,73.0,EV,VPS,ATL,5,1
2705.0,750.0,73.0,XE,IAH,GPT,3,1
912.0,596.0,129.0,UA,DEN,PHX,5,1
3896.0,945.0,114.0,9E,MSP,DAY,2,1
3957.0,730.0,110.0,MQ,MEM,ORD,7,0
1093.0,450.0,250.0,AA,EWR,DFW,3,1
5114.0,1296.0,83.0,EV,ATL,ROA,1,0
1938.0,980.0,106.0,DL,ATL,DCA,1,1
5222.0,1310.0,98.0,EV,ATL,BTR,2,1
4144.0,995.0,50.0,MQ,ORD,CMI,2,0
225.0,1220.0,103.0,AS,SFO,PDX,1,1
2936.0,830.0,179.0,DL,PHX,MEM,2,0
1005.0,675.0,135.0,WN,ABQ,STL,5,1
1747.0,835.0,220.0,AA,DCA,DFW,1,0
782.0,498.0,216.0,UA,ABQ,IAD,7,0
2206.0,1042.0,78.0,DL,ECP,ATL,4,0
2812.0,1050.0,135.0,WN,MCI,ABQ,3,1
1914.0,630.0,160.0,AA,MSP,DFW,2,0
214.0,392.0,153.0,UA,IAH,ORD,4,1
2748.0,445.0,142.0,DL,ATL,BDL,6,0
5240.0,602.0,73.0,EV,SAV,ATL,5,1
209.0,750.0,274.0,CO,IAH,PDX,4,0
6618.0,723.0,111.0,OO,DEN,PHX,4,0
6991.0,715.0,154.0,OO,ORD,COS,4,1
1028.0,750.0,261.0,DL,SLC,EWR,1,1
1030.0,450.0,85.0,WN,SJC,LAS,4,0
5192.0,1075.0,120.0,EV,MLI,ATL,4,0
2093.0,760.0,75.0,WN,BWI,MHT,6,0
2086.0,410.0,165.0,XE,LIT,EWR,4,1
2338.0,740.0,99.0,DL,ATL,DCA,7,0
6865.0,750.0,141.0,OO,MLI,DEN,6,0
4578.0,992.0,112.0,OO,SJC,SLC,2,1
2333.0,445.0,177.0,XE,IAH,DTW,1,0
2666.0,435.0,131.0,DL,MCO,DCA,3,1
1504.0,740.0,145.0,CO,TPA,CLE,4,0
6346.0,811.0,61.0,OO,SBP,SFO,3,1
5475.0,1046.0,49.0,EV,CSG,ATL,4,1
610.0,945.0,280.0,WN,BWI,ABQ,5,1
594.0,734.0,155.0,B6,MCO,HPN,3,1
3068.0,945.0,45.0,MQ,SAN,LAX,1,0
1570.0,470.0,340.0,WN,FLL,LAS,6,0
2310.0,785.0,70.0,WN,BWI,PVD,6,1
1973.0,1080.0,180.0,WN,SAT,LAS,5,0
435.0,936.0,121.0,FL,MKE,ATL,7,1
2133.0,1285.0,135.0,XE,IAH,COS,6,0
3266.0,615.0,90.0,MQ,BTR,DFW,1,0
2011.0,957.0,148.0,DL,ATL,DFW,7,1
467.0,1286.0,280.0,CO,IAH,SEA,4,1
1486.0,495.0,160.0,AA,LAS,DFW,4,0
419.0,1145.0,185.0,WN,AUS,LAS,5,1
1108.0,1075.0,280.0,WN,FLL,DEN,5,0
5999.0,863.0,117.0,XE,TUL,ORD,7,0
563.0,692.0,98.0,FL,BMI,ATL,6,1
2378.0,785.0,115.0,DL,SAN,SLC,1,0
1026.0,716.0,130.0,DL,DTW,ATL,3,1
1210.0,725.0,125.0,AA,ORD,BOS,4,1
682.0,730.0,130.0,WN,TPA,BWI,3,1
1414.0,685.0,215.0,WN,MSY,PHX,2,0
3372.0,360.0,90.0,MQ,BTR,DFW,4,0
7052.0,502.0,128.0,OO,DEN,BOI,4,1
5085.0,962.0,101.0,EV,EWN,ATL,2,1
172.0,849.0,32.0,HA,LIH,HNL,3,0
1440.0,1065.0,130.0,AA,TUS,DFW,4,0
5595.0,1236.0,87.0,EV,ATL,EWN,5,0
3315.0,400.0,80.0,MQ,DFW,JAN,1,0
2324.0,515.0,117.0,DL,ATL,BWI,1,0
1043.0,700.0,77.0,DL,CHS,ATL,7,0
2304.0,767.0,73.0,XE,IAH,GPT,5,1
569.0,955.0,234.0,US,PHX,MCO,6,0
3588.0,745.0,255.0,WN,IND,LAS,7,0
759.0,855.0,120.0,WN,BHM,DAL,1,1
2865.0,335.0,174.0,XE,MKE,IAH,5,0
5396.0,915.0,158.0,EV,DTW,OKC,1,1
270.0,665.0,180.0,WN,LAS,HOU,7,1
2429.0,683.0,83.0,XE,IAH,MAF,7,0
3786.0,925.0,155.0,MQ,IAH,ORD,4,1
310.0,665.0,223.0,UA,DEN,LGA,2,0
1106.0,1090.0,235.0,WN,MDW,PHX,4,1
6226.0,637.0,105.0,OO,XNA,ORD,4,0
1687.0,595.0,100.0,WN,SLC,PHX,2,0
623.0,750.0,253.0,B6,JFK,HOU,5,1
4775.0,530.0,110.0,OO,SLC,PSC,5,0
2007.0,500.0,180.0,DL,CLT,MSP,4,0
1858.0,453.0,83.0,DL,ATL,RDU,5,0
6740.0,1217.0,50.0,OO,BFL,LAX,5,1
1166.0,780.0,195.0,AA,DFW,PHL,7,1
378.0,826.0,169.0,FL,TPA,MKE,3,0
636.0,575.0,155.0,WN,ISP,MDW,3,1
865.0,1240.0,154.0,US,PHL,MCO,3,0
1905.0,750.0,157.0,DL,DTW,MCO,4,0
55.0,1200.0,60.0,WN,DAL,HOU,7,1
719.0,1080.0,60.0,AA,MIA,TPA,6,1
986.0,420.0,145.0,US,FLL,DCA,5,0
1469.0,750.0,144.0,US,PHL,ATL,1,1
77.0,1010.0,344.0,UA,SFO,HNL,2,1
669.0,360.0,149.0,UA,LGA,ORD,4,1
2824.0,1200.0,105.0,MQ,DFW,VPS,6,1
1204.0,640.0,100.0,AA,ABQ,DFW,4,0
2370.0,1079.0,190.0,DL,LGA,PBI,4,0
2647.0,1080.0,167.0,DL,LGA,ATL,3,1
7250.0,1323.0,109.0,YV,IAD,ATL,1,1
376.0,1106.0,169.0,FL,TPA,MKE,7,1
3757.0,360.0,103.0,9E,BGM,DTW,4,0
6456.0,1051.0,79.0,OO,DEN,ICT,3,0
2189.0,1155.0,239.0,DL,DTW,SLC,2,1
6810.0,771.0,70.0,OO,LAX,YUM,2,0
2341.0,1050.0,69.0,DL,ATL,JAX,4,0
605.0,1190.0,105.0,WN,TPA,RDU,4,1
660.0,435.0,145.0,FL,HPN,ATL,4,0
3222.0,1130.0,70.0,WN,SDF,STL,3,1
48.0,660.0,67.0,B6,JFK,BTV,3,0
299.0,604.0,103.0,UA,DEN,MCI,7,0
1188.0,945.0,176.0,B6,SRQ,BOS,2,0
873.0,365.0,205.0,WN,DEN,BWI,3,1
5547.0,726.0,73.0,EV,ATL,VPS,2,1
126.0,670.0,37.0,HA,HNL,OGG,6,0
527.0,640.0,215.0,AA,BOS,MIA,3,0
1435.0,705.0,332.0,CO,EWR,PHX,1,0
3507.0,610.0,70.0,WN,SJC,LAX,2,1
2715.0,960.0,50.0,YV,TUS,PHX,5,0
686.0,610.0,244.0,AS,PDX,ORD,4,0
83.0,480.0,220.0,AS,SEA,ANC,2,0
81.0,530.0,334.0,UA,LAX,HNL,5,1
1886.0,735.0,165.0,AA,SJU,MIA,4,1
260.0,750.0,276.0,B6,LGB,FLL,1,1
1222.0,420.0,171.0,FL,PIT,FLL,6,0
1047.0,1010.0,215.0,WN,LIT,LAS,3,1
539.0,1015.0,185.0,CO,MIA,EWR,5,1
789.0,1027.5,98.0,US,PHL,RDU,5,0
708.0,390.0,90.0,WN,MDW,MSP,3,1
735.0,935.0,108.0,US,PHL,CLT,2,0
5935.0,586.0,98.0,XE,CVG,IAD,2,1
4369.0,1050.0,80.0,MQ,CVG,ORD,6,0
3842.0,920.0,89.0,9E,LEX,DTW,4,0
2977.0,765.0,115.0,MQ,DFW,CSG,6,0
1198.0,720.0,132.0,US,PBI,DCA,4,0
12.0,395.0,160.0,WN,MCO,HOU,2,0
149.0,1030.0,175.0,WN,PHL,TPA,6,1
6572.0,1119.0,45.0,OO,DEN,ASE,2,0
702.0,515.0,80.0,WN,LAS,ABQ,2,0
139.0,990.0,203.0,B6,JFK,RSW,1,0
59.0,1050.0,153.0,CO,IAH,DEN,4,1
2551.0,475.0,150.0,WN,TPA,PHL,6,0
4414.0,370.0,95.0,MQ,RDU,JFK,5,1
2037.0,810.0,75.0,WN,MDW,DTW,5,1
54.0,1315.0,311.0,UA,KOA,SFO,1,0
5260.0,597.0,100.0,EV,ATL,CHO,3,0
6556.0,554.0,81.0,OO,LMT,PDX,2,1
7787.0,1315.0,65.0,OO,SLC,PIH,3,1
6373.0,421.0,134.0,OH,JAN,DCA,4,0
510.0,645.0,221.0,F9,DEN,LGA,1,0
486.0,716.0,194.0,UA,AUS,IAD,6,0
6401.0,548.0,69.0,OO,SFO,BUR,4,1
1895.0,490.0,133.0,DL,ATL,IAH,3,0
7008.0,1188.0,107.0,OO,TUL,DEN,2,0
1238.0,525.0,235.0,AA,SEA,ORD,7,0
1444.0,645.0,83.0,US,JAX,CLT,4,0
2332.0,470.0,117.0,DL,PBI,ATL,2,0
563.0,980.0,50.0,WN,AUS,HOU,2,1
5325.0,826.0,94.0,EV,LYH,ATL,7,1
3734.0,835.0,125.0,9E,IAH,ATL,2,0
2720.0,620.0,175.0,WN,BWI,MCI,4,1
2471.0,435.0,185.0,WN,LAS,STL,4,1
1124.0,1205.0,110.0,US,CLT,LGA,1,1
5012.0,1312.0,140.0,EV,ATL,ICT,4,1
2664.0,1175.0,178.0,DL,DTW,PBI,6,1
5165.0,340.0,61.0,EV,AGS,ATL,4,0
1020.0,920.0,165.0,FL,MCO,BOS,1,1
1149.0,1000.0,196.0,B6,PWM,MCO,2,0
624.0,1169.0,192.0,F9,DTW,DEN,4,1
311.0,475.0,279.0,UA,EWR,DEN,3,0
480.0,1060.0,267.0,US,DTW,PHX,2,1
4512.0,425.0,175.0,MQ,XNA,LGA,2,1
3084.0,525.0,50.0,MQ,SAN,LAX,4,1
1239.0,590.0,202.0,US,PHL,MSY,2,0
6460.0,589.0,76.0,OO,ABQ,DEN,4,1
6962.0,750.0,161.0,OO,ORD,IAH,2,1
6300.0,595.0,46.0,OO,PSP,LAX,3,1
6437.0,405.0,118.0,OH,RIC,CVG,1,0
3974.0,1165.0,83.0,9E,PIT,DTW,6,0
56.0,717.0,238.0,FL,LAX,ATL,7,1
747.0,510.0,95.0,WN,MCO,RDU,5,0
1470.0,1365.0,68.0,DL,ATL,CLT,2,1
2479.0,855.0,129.0,XE,IAH,DSM,1,0
2709.0,630.0,62.0,XE,DAL,IAH,5,0
2703.0,564.0,61.0,YV,CLT,CHS,5,0
3190.0,510.0,75.0,MQ,LAX,SJC,7,0
220.0,445.0,129.0,AS,SEA,SFO,7,1
64.0,585.0,145.0,B6,TPA,JFK,5,1
6832.0,380.0,88.0,OO,SBA,SFO,5,0
3932.0,485.0,95.0,MQ,SGF,ORD,2,0
537.0,597.0,71.0,FL,MEM,ATL,1,0
6566.0,760.0,141.0,OO,AUS,DEN,3,1
2444.0,684.0,226.0,DL,LAS,CVG,5,0
2578.0,375.0,120.0,DL,SAN,SLC,1,0
53.0,695.0,375.0,UA,JFK,LAX,6,0
94.0,1280.0,166.0,US,PHX,PDX,2,1
5978.0,438.0,89.0,XE,MCI,ORD,5,1
4327.0,1255.0,45.0,MQ,TVC,MQT,7,0
7306.0,618.0,77.0,YV,SYR,IAD,3,1
466.0,810.0,155.0,AS,SEA,LAX,1,0
2836.0,1120.0,465.0,DL,HNL,MSP,4,1
3667.0,910.0,47.0,9E,DTW,FNT,5,1
594.0,750.0,185.0,CO,LAX,IAH,4,1
2899.0,1070.0,135.0,MQ,VPS,DFW,4,1
82.0,1307.0,301.0,B6,SEA,JFK,4,1
63.0,736.0,451.0,UA,DEN,OGG,1,0
280.0,611.0,66.0,B6,LGB,LAS,7,1
2445.0,855.0,210.0,AA,DFW,LAX,5,1
3956.0,515.0,65.0,MQ,CID,ORD,1,1
834.0,893.0,152.0,F9,SEA,DEN,5,1
1872.0,590.0,160.0,AA,ORD,MCO,3,1
2549.0,1169.0,185.0,AA,JFK,MCO,6,0
2266.0,645.0,140.0,DL,ATL,MCI,2,0
1599.0,1315.0,109.0,DL,ATL,PIT,2,0
3742.0,822.0,103.0,9E,ORF,JFK,7,0
5954.0,1269.0,98.0,XE,ORD,BUF,3,1
2582.0,850.0,139.0,XE,ATL,EWR,1,0
143.0,935.0,275.0,WN,MDW,SAN,3,1
19.0,360.0,84.0,B6,BTV,JFK,3,1
144.0,690.0,305.0,US,SAN,PHL,1,0
2864.0,355.0,90.0,MQ,SGF,DFW,4,1
2885.0,550.0,143.0,XE,IAH,COS,4,0
7036.0,1266.0,100.0,OO,ORD,MEM,2,0
3228.0,1015.0,75.0,MQ,AEX,DFW,1,0
635.0,1020.0,185.0,AS,PHX,SEA,6,1
2017.0,410.0,218.0,DL,ATL,DEN,7,1
671.0,750.0,239.0,F9,MCO,DEN,6,0
692.0,1210.0,120.0,WN,OAK,SEA,5,1
1210.0,725.0,125.0,AA,ORD,BOS,6,1
2614.0,750.0,197.0,DL,SEA,MSP,4,0
2038.0,650.0,185.0,AA,MIA,DTW,5,0
733.0,1070.0,95.0,US,CLT,MCO,5,1
6260.0,1145.0,33.0,OO,DEN,COS,4,1
4521.0,915.0,60.0,OO,GJT,SLC,3,0
1510.0,695.0,170.0,AA,MIA,JFK,6,0
980.0,501.0,246.0,UA,ORD,LAS,5,1
69.0,1259.0,360.0,US,BOS,LAS,6,1
3394.0,715.0,190.0,WN,SAN,MCI,3,1
578.0,1290.0,175.0,WN,DEN,SFO,3,1
2784.0,750.0,76.0,XE,IAH,LIT,7,1
1098.0,645.0,121.0,US,JAX,PHL,1,0
397.0,750.0,65.0,US,LAX,LAS,1,0
1972.0,914.0,117.0,US,CLT,EWR,2,0
4283.0,750.0,49.0,9E,CMH,CVG,1,1
27.0,711.0,112.0,FL,MDW,ATL,2,0
1195.0,1280.0,55.0,AA,DFW,AUS,4,1
4010.0,890.0,135.0,MQ,CLT,ORD,5,1
363.0,1180.0,49.0,HA,ITO,HNL,5,1
636.0,1080.0,84.0,FL,DAY,BWI,6,0
770.0,665.0,70.0,WN,BWI,ALB,4,1
1639.0,575.0,205.0,WN,PVD,FLL,6,0
3049.0,665.0,120.0,WN,MCO,JAN,6,0
1135.0,1196.0,158.0,FL,TPA,ROC,3,0
397.0,1050.0,65.0,US,LAX,LAS,7,1
6590.0,415.0,110.0,OH,IAD,CVG,5,0
7121.0,1139.0,152.0,EV,IAD,PNS,2,0
2385.0,430.0,75.0,AA,DFW,IAH,1,0
6507.0,1195.0,136.0,OH,MEM,MFE,5,0
1621.0,400.0,158.0,FL,PHL,MCO,5,0
5.0,1130.0,119.0,US,ORD,PHL,7,0
7046.0,592.0,108.0,OO,BOI,DEN,3,1
3624.0,420.0,100.0,MQ,PNS,MIA,2,1
2862.0,860.0,110.0,MQ,DFW,DSM,4,0
1590.0,420.0,195.0,AA,DFW,EWR,5,0
1588.0,770.0,187.0,CO,SAN,IAH,2,1
2206.0,1040.0,160.0,AA,DFW,IAD,5,1
2718.0,1265.0,75.0,WN,SMF,ONT,5,1
363.0,425.0,153.0,FL,LGA,ATL,6,0
456.0,557.0,145.0,UA,MSP,DEN,1,0
3079.0,755.0,60.0,WN,STL,MDW,1,1
467.0,685.0,213.0,B6,BOS,RSW,4,1
541.0,1075.0,105.0,AA,DFW,ELP,7,1
4658.0,735.0,155.0,MQ,LGA,ATL,4,0
4638.0,1195.0,120.0,OO,SLC,BIS,4,0
860.0,510.0,97.0,UA,IAD,BOS,2,0
515.0,420.0,175.0,AS,SNA,SEA,1,0
1729.0,525.0,96.0,US,BWI,CLT,1,0
44.0,1345.0,290.0,UA,LAX,IAD,7,1
177.0,485.0,70.0,US,LAS,PHX,2,0
6552.0,606.0,158.0,OO,DEN,TYS,7,0
986.0,1145.0,75.0,WN,SJC,SNA,5,1
4364.0,520.0,69.0,9E,DTW,TVC,6,1
4181.0,705.0,55.0,MQ,ORD,GRB,6,0
1243.0,900.0,137.0,B6,BOS,CLT,2,0
240.0,1140.0,75.0,WN,BUR,SMF,5,1
1586.0,460.0,135.0,DL,ATL,LGA,7,0
806.0,750.0,85.0,UA,LAX,SFO,4,1
2237.0,1040.0,376.0,DL,SEA,HNL,4,1
400.0,1335.0,102.0,FL,ATL,IND,4,0
1849.0,750.0,187.0,US,PHL,MSP,1,0
236.0,415.0,145.0,AS,PDX,SAN,7,0
8.0,480.0,55.0,WN,HOU,DAL,3,0
135.0,610.0,90.0,FL,ATL,TPA,1,0
2782.0,1195.0,118.0,XE,IAH,TYS,4,1
1036.0,495.0,85.0,WN,OMA,MDW,7,0
2583.0,500.0,265.0,DL,ATL,SLC,6,0
817.0,1150.0,93.0,F9,DEN,MCI,2,0
2313.0,1132.0,118.0,DL,PIT,ATL,1,0
6512.0,870.0,164.0,OH,MEM,EWR,1,1
1727.0,1005.0,75.0,WN,STL,OMA,7,1
