flight,time,length,airline,airportfrom,airportto,dayofweek,delay
422.0,565.0,71.0,CO,MSY,IAH,6,0
3718.0,790.0,84.0,9E,DTW,IND,3,0
3073.0,790.0,73.0,OO,STL,MKE,1,0
1687.0,790.0,210.0,DL,BOS,MSP,3,0
2379.0,790.0,90.0,WN,SMF,PDX,7,0
2247.0,840.0,160.0,DL,LGA,ATL,3,1
285.0,1265.0,118.0,US,PHX,SJC,4,1
5908.0,790.0,96.0,XE,FSD,ORD,7,0
3815.0,520.0,108.0,9E,MEM,MKE,2,0
2211.0,1280.0,245.0,AA,DFW,PDX,7,1
5484.0,600.0,65.0,EV,ATL,TYS,4,0
1813.0,465.0,100.0,US,CLT,TPA,1,0
2753.0,790.0,190.0,DL,LGA,TPA,6,0
2620.0,1149.0,80.0,YV,BNA,CLT,3,1
1055.0,790.0,370.0,CO,EWR,LAX,5,1
376.0,790.0,169.0,FL,TPA,MKE,4,0
894.0,506.0,124.0,FL,IND,LGA,5,0
901.0,790.0,85.0,WN,LAS,ABQ,4,1
618.0,790.0,105.0,F9,PHX,DEN,3,0
41.0,1170.0,252.0,DL,MSP,LAX,7,1
6469.0,630.0,52.0,OO,LAX,PSP,6,1
1558.0,710.0,186.0,CO,SNA,IAH,2,0
865.0,790.0,167.0,UA,BOS,ORD,4,0
1630.0,735.0,180.0,AA,DFW,LAS,7,0
6442.0,790.0,70.0,OO,LAS,LAX,5,0
2684.0,790.0,85.0,YV,ATL,CLT,6,0
4390.0,375.0,106.0,9E,CID,DTW,2,1
3764.0,790.0,97.0,9E,MLI,DTW,4,0
2398.0,945.0,220.0,DL,RSW,MSP,7,1
5612.0,370.0,68.0,EV,MEI,ATL,2,0
104.0,1140.0,202.0,AS,ANC,SEA,6,0
289.0,1214.0,91.0,UA,SFO,SAN,5,1
404.0,660.0,134.0,F9,LAX,DEN,4,0
1284.0,790.0,227.0,US,PHL,STT,6,0
383.0,1005.0,115.0,AA,STL,DFW,5,0
410.0,790.0,288.0,US,SFO,CLT,7,0
3269.0,940.0,45.0,MQ,GRK,DFW,5,0
616.0,535.0,150.0,AA,DFW,DTW,6,0
534.0,754.0,201.0,UA,DEN,BWI,3,0
2539.0,1082.0,200.0,XE,RIC,IAH,3,1
5185.0,790.0,73.0,EV,SAV,ATL,2,1
2745.0,360.0,130.0,XE,BNA,EWR,4,0
380.0,790.0,155.0,WN,SFO,DEN,3,0
4091.0,535.0,90.0,MQ,ORD,BNA,1,0
1274.0,786.0,70.0,DL,GRB,MSP,3,1
822.0,1053.0,72.0,UA,IAD,RDU,3,0
6625.0,790.0,110.0,OO,DEN,BZN,2,0
162.0,810.0,330.0,AA,HNL,LAX,2,0
264.0,790.0,185.0,DL,PHX,MSP,5,0
6273.0,625.0,58.0,OO,SEA,GEG,7,0
1477.0,625.0,55.0,AA,DFW,AUS,5,1
1185.0,790.0,105.0,WN,LAS,SFO,3,0
1008.0,570.0,265.0,WN,STL,SEA,4,1
791.0,790.0,85.0,WN,PHX,LAX,2,1
342.0,450.0,110.0,WN,MDW,BWI,4,0
2749.0,790.0,135.0,MQ,DFW,DAY,6,1
597.0,790.0,205.0,CO,IAH,LAS,6,1
4362.0,790.0,80.0,MQ,DTW,ORD,4,0
699.0,790.0,70.0,AS,GEG,SEA,1,0
6742.0,1047.0,88.0,OO,DEN,BIL,5,1
687.0,1130.0,93.0,UA,ORD,MSP,2,0
2432.0,576.0,59.0,XE,BWI,EWR,4,0
349.0,790.0,120.0,AS,OAK,SEA,3,1
49.0,1110.0,60.0,WN,DAL,HOU,1,1
3003.0,765.0,130.0,XE,BNA,IAH,1,1
2983.0,1110.0,75.0,XE,DCA,CLE,5,0
1163.0,420.0,128.0,DL,EWR,DTW,3,0
1667.0,1070.0,120.0,US,CLT,STL,7,1
386.0,427.0,164.0,UA,SEA,DEN,5,0
6634.0,790.0,108.0,OO,OMA,DEN,3,0
514.0,780.0,75.0,WN,LAS,SLC,4,1
1901.0,575.0,115.0,AA,STL,DFW,3,0
1222.0,1025.0,70.0,WN,SMF,BUR,2,1
4450.0,815.0,60.0,OO,IDA,SLC,7,0
4366.0,1000.0,75.0,MQ,ORD,CVG,2,0
1255.0,1255.0,55.0,WN,SAT,DAL,1,1
7250.0,790.0,142.0,YV,CHS,ORD,3,0
4939.0,510.0,69.0,EV,ATL,TRI,1,0
194.0,769.0,61.0,UA,EGE,DEN,2,0
2982.0,1115.0,215.0,WN,STL,PHX,1,1
2971.0,487.0,137.0,XE,EWR,CLT,4,0
638.0,790.0,166.0,AS,SEA,PHX,2,1
1182.0,390.0,175.0,AA,LAX,AUS,3,0
2215.0,525.0,203.0,DL,DTW,DEN,3,1
1065.0,790.0,105.0,DL,PDX,SLC,4,1
6888.0,415.0,102.0,OO,IDA,DEN,6,0
3731.0,790.0,80.0,9E,PIT,DTW,1,0
3762.0,1010.0,60.0,WN,RNO,SJC,4,1
458.0,790.0,97.0,US,SLC,PHX,4,0
1133.0,790.0,90.0,DL,ATL,CVG,4,1
4193.0,790.0,60.0,9E,FWA,CVG,7,0
710.0,790.0,200.0,AA,DFW,LGA,4,0
1659.0,1226.0,73.0,DL,ATL,CHS,4,1
3924.0,1195.0,110.0,MQ,TUL,ORD,4,1
1689.0,685.0,170.0,AA,PHL,MIA,1,0
4045.0,790.0,175.0,9E,HPN,ATL,3,1
2443.0,782.0,84.0,XE,EWR,RIC,4,0
3664.0,790.0,65.0,WN,BWI,BDL,5,1
623.0,790.0,203.0,US,STL,PHX,7,0
6360.0,1023.0,76.0,OO,SFO,ONT,3,0
6605.0,790.0,70.0,OO,LAX,LAS,3,0
6.0,535.0,90.0,WN,DAL,MCI,3,1
5033.0,940.0,148.0,EV,SYR,ATL,6,1
542.0,790.0,145.0,US,PHX,DFW,3,0
6468.0,1032.0,98.0,OO,OKC,DEN,3,0
290.0,430.0,163.0,B6,LGB,SEA,2,0
981.0,790.0,65.0,WN,LAS,BUR,3,1
2791.0,905.0,111.0,DL,SLC,SNA,5,1
6489.0,990.0,165.0,OH,CVG,DFW,4,1
6879.0,426.0,81.0,OO,SFO,SBA,3,0
709.0,585.0,164.0,UA,ORD,DEN,6,0
1206.0,1040.0,200.0,AA,PHX,ORD,6,0
104.0,652.0,125.0,FL,DFW,ATL,3,0
5518.0,835.0,57.0,EV,ATL,TYS,5,0
7211.0,1036.0,79.0,YV,IAD,PVD,3,1
115.0,1248.0,211.0,B6,JFK,MSY,3,1
3993.0,1180.0,74.0,9E,MSP,GFK,5,0
261.0,900.0,136.0,F9,SNA,DEN,2,1
5005.0,815.0,155.0,EV,MEM,DEN,6,0
1488.0,700.0,65.0,WN,MDW,CMH,5,1
3979.0,465.0,89.0,9E,BIS,MSP,4,0
4739.0,905.0,122.0,OO,SLC,OAK,5,1
4161.0,485.0,99.0,9E,IND,MEM,4,0
1637.0,825.0,69.0,CO,MFE,IAH,5,1
390.0,775.0,180.0,CO,SLC,IAH,4,0
1868.0,390.0,85.0,WN,OMA,MDW,4,0
675.0,1115.0,90.0,WN,ELP,DAL,5,0
7097.0,790.0,73.0,EV,IAD,ROC,7,0
165.0,790.0,34.0,HA,OGG,HNL,4,1
4571.0,790.0,120.0,MQ,LGA,CMH,1,0
5970.0,385.0,79.0,XE,TVC,ORD,5,0
1810.0,1095.0,128.0,DL,DFW,ATL,4,1
1296.0,1055.0,124.0,DL,EYW,ATL,6,0
680.0,390.0,225.0,US,PHX,CLT,3,0
556.0,790.0,37.0,HA,HNL,OGG,3,1
1997.0,790.0,118.0,US,ORD,CLT,5,0
1456.0,1027.0,61.0,CO,AUS,IAH,5,1
2685.0,1020.0,140.0,XE,MKE,EWR,3,1
6961.0,790.0,92.0,OO,LNK,DEN,7,0
2812.0,790.0,95.0,XE,AMA,IAH,4,1
1112.0,522.0,148.0,DL,ATL,HOU,5,0
1560.0,790.0,55.0,WN,HRL,SAT,6,0
218.0,352.0,41.0,HA,HNL,KOA,6,0
3018.0,790.0,102.0,XE,DTW,EWR,7,0
4652.0,665.0,74.0,OO,GFK,MSP,5,1
1264.0,790.0,60.0,WN,BUR,LAS,2,1
1141.0,755.0,130.0,WN,LIT,BWI,2,0
7327.0,640.0,110.0,EV,CAK,ATL,2,1
4763.0,1290.0,98.0,OO,SLC,PSP,1,0
1068.0,1105.0,205.0,B6,AUS,JFK,2,0
5518.0,835.0,52.0,EV,ATL,TYS,3,0
2264.0,1020.0,250.0,WN,STL,LAX,1,1
6663.0,790.0,145.0,OO,EUG,DEN,4,1
518.0,790.0,135.0,WN,SNA,DEN,3,1
4586.0,600.0,112.0,OO,ONT,SLC,4,1
3810.0,465.0,80.0,MQ,ORD,CLE,4,0
148.0,877.0,142.0,UA,IAD,MCO,3,0
2325.0,1055.0,130.0,WN,RDU,MDW,6,1
1732.0,450.0,73.0,US,CLT,DCA,2,0
1120.0,1050.0,89.0,DL,MSY,ATL,5,1
485.0,1235.0,115.0,AA,ORD,TUL,4,1
1824.0,903.0,107.0,DL,ATL,BWI,4,0
2070.0,790.0,80.0,DL,CHS,ATL,7,1
617.0,935.0,277.0,UA,ORD,SNA,2,0
168.0,625.0,43.0,HA,HNL,KOA,2,1
1746.0,847.0,213.0,DL,PHX,ATL,4,1
3772.0,625.0,96.0,9E,DTW,ALB,6,1
2822.0,1195.0,128.0,XE,IAH,GSP,5,0
6532.0,790.0,81.0,OO,COD,DEN,5,0
2811.0,560.0,139.0,DL,MEM,FLL,7,1
534.0,1110.0,160.0,B6,TPA,EWR,7,1
406.0,823.0,90.0,UA,BIL,DEN,7,1
6828.0,610.0,64.0,OO,DEN,DRO,5,0
2611.0,790.0,160.0,DL,ATL,DFW,4,0
1820.0,725.0,65.0,AA,IAH,DFW,4,0
1825.0,1110.0,106.0,US,BOS,PHL,3,1
93.0,1421.0,162.0,US,PHX,PDX,5,0
2332.0,750.0,115.0,AA,ORD,PHL,1,0
107.0,375.0,125.0,WN,MDW,PHL,3,0
4119.0,1260.0,123.0,9E,DCA,IND,2,1
955.0,990.0,80.0,WN,LAX,SMF,5,1
456.0,790.0,145.0,UA,MSP,DEN,5,0
433.0,360.0,90.0,WN,MCI,MDW,4,0
6372.0,884.0,46.0,OO,SBA,LAX,4,0
2649.0,570.0,63.0,YV,LAX,LAS,1,0
1017.0,1130.0,115.0,AA,STL,DFW,1,1
739.0,629.0,73.0,FL,MKE,MSP,1,0
18.0,616.0,158.0,B6,FLL,JFK,2,1
5114.0,790.0,99.0,EV,BTR,ATL,4,1
3661.0,965.0,195.0,WN,MDW,ABQ,1,1
2058.0,795.0,265.0,AA,DFW,SJU,6,1
482.0,940.0,160.0,AS,SEA,SAN,2,1
801.0,790.0,97.0,US,CLT,MCO,6,0
1454.0,793.0,174.0,FL,HPN,PBI,6,0
154.0,751.0,152.0,B6,MCO,JFK,1,0
2991.0,1160.0,155.0,WN,DEN,MSY,3,1
383.0,790.0,49.0,HA,ITO,HNL,6,0
3916.0,1000.0,115.0,9E,GSP,DTW,1,0
4607.0,630.0,142.0,OO,SLC,MCI,7,1
3667.0,695.0,130.0,MQ,MIA,TYS,4,1
6765.0,826.0,104.0,OO,BZN,DEN,3,0
6852.0,960.0,79.0,OO,SFO,ACV,4,0
6396.0,808.0,69.0,OO,SFO,BUR,2,1
1.0,485.0,187.0,B6,JFK,FLL,1,1
2986.0,655.0,139.0,XE,IAH,CLT,1,1
661.0,790.0,140.0,WN,DEN,MDW,7,0
118.0,610.0,164.0,B6,MSY,JFK,3,1
424.0,955.0,70.0,WN,ABQ,TUS,5,1
188.0,840.0,163.0,UA,ORD,TPA,4,0
651.0,790.0,312.0,US,SFO,PHL,1,0
2513.0,560.0,70.0,XE,MHT,EWR,1,0
4992.0,671.0,69.0,EV,ATL,BQK,2,0
6910.0,790.0,108.0,OO,BOI,DEN,3,1
3252.0,790.0,130.0,WN,SLC,SEA,1,1
1740.0,1098.0,92.0,US,BUF,PHL,2,0
1698.0,720.0,60.0,WN,FLL,TPA,6,1
9.0,1175.0,194.0,US,PHX,ORD,3,0
86.0,790.0,333.0,UA,HNL,LAX,5,0
4991.0,505.0,115.0,EV,ATL,MDT,7,0
1012.0,1330.0,140.0,AA,MIA,DCA,4,1
4839.0,510.0,104.0,OO,SLC,ABQ,6,0
5.0,395.0,60.0,WN,TUL,DAL,2,0
5033.0,595.0,74.0,EV,ATL,BNA,1,1
744.0,487.0,227.0,UA,DEN,BOS,3,0
311.0,690.0,120.0,WN,SLC,LAX,3,1
337.0,1250.0,133.0,B6,IAD,MCO,3,1
7267.0,420.0,177.0,YV,PWM,ORD,2,0
1571.0,1115.0,204.0,DL,JFK,MIA,6,0
41.0,554.0,357.0,UA,SFO,LIH,5,1
279.0,1355.0,150.0,US,PHX,IAH,7,1
261.0,680.0,80.0,WN,ONT,SMF,3,1
3912.0,790.0,90.0,MQ,ORD,CRW,2,0
1601.0,790.0,182.0,CO,EWR,FLL,7,1
1342.0,670.0,145.0,WN,BWI,MCO,6,1
397.0,1248.0,42.0,HA,KOA,HNL,5,0
3512.0,560.0,110.0,WN,OAK,PHX,2,1
690.0,1020.0,136.0,UA,ORD,LGA,1,0
164.0,530.0,125.0,WN,LAS,AMA,5,1
1295.0,790.0,75.0,WN,CLE,BWI,5,1
609.0,1195.0,165.0,F9,IND,DEN,4,1
1011.0,390.0,80.0,WN,LAS,SLC,5,0
6651.0,790.0,85.0,OO,LAX,RNO,7,0
1783.0,790.0,85.0,DL,SLC,LAS,3,0
538.0,835.0,154.0,AS,SEA,ONT,2,0
1015.0,790.0,108.0,US,CLT,PBI,1,1
1051.0,510.0,245.0,AA,PHX,MIA,4,0
348.0,790.0,125.0,AA,ORD,LGA,3,0
1339.0,675.0,185.0,WN,MCI,PHX,6,1
990.0,1040.0,97.0,FL,ATL,PIT,3,0
2558.0,1270.0,202.0,XE,EWR,OMA,1,1
1521.0,790.0,83.0,US,BWI,CLT,5,0
2137.0,420.0,65.0,XE,LFT,IAH,1,0
10.0,480.0,325.0,HA,HNL,LAX,2,1
580.0,1101.0,159.0,B6,PBI,HPN,4,1
1743.0,661.0,133.0,FL,MCO,PIT,3,0
2613.0,390.0,64.0,DL,TYS,ATL,5,0
7006.0,442.0,138.0,OO,PDX,LAX,7,1
4487.0,790.0,135.0,OO,SLC,SEA,1,1
2500.0,703.0,89.0,DL,DAB,ATL,3,0
6596.0,901.0,98.0,OO,MFR,SFO,4,0
1838.0,790.0,104.0,DL,ATL,DCA,3,0
277.0,790.0,42.0,HA,KOA,HNL,6,0
5161.0,458.0,61.0,EV,CHA,ATL,3,0
2703.0,565.0,90.0,MQ,DFW,MOB,6,0
267.0,1150.0,111.0,FL,MKE,DCA,2,1
2812.0,790.0,95.0,WN,MDW,MCI,7,0
341.0,640.0,90.0,WN,BOI,SEA,6,1
1051.0,790.0,150.0,WN,BWI,ECP,5,0
2891.0,360.0,105.0,WN,MDW,IAD,1,0
16.0,797.0,114.0,UA,ORD,BWI,5,0
5564.0,360.0,88.0,EV,ILM,ATL,7,0
735.0,935.0,108.0,US,PHL,CLT,2,1
2611.0,790.0,73.0,XE,CLE,SDF,7,1
864.0,790.0,93.0,FL,MCO,ATL,6,0
4200.0,435.0,75.0,9E,TYS,CVG,5,0
1534.0,905.0,95.0,DL,ATL,RIC,7,1
5920.0,1197.0,74.0,XE,CLE,IAD,2,1
2890.0,790.0,102.0,DL,ATL,DAY,2,0
689.0,640.0,110.0,AS,SJC,PDX,1,1
1134.0,430.0,85.0,DL,MSP,GRR,2,0
2762.0,790.0,102.0,DL,ATL,ORF,2,1
586.0,985.0,55.0,WN,MDW,IND,3,1
414.0,1065.0,90.0,WN,LAS,SMF,5,1
539.0,1015.0,185.0,CO,MIA,EWR,5,1
1749.0,1145.0,332.0,DL,ATL,SFO,7,1
5526.0,865.0,135.0,EV,FNT,ATL,4,1
854.0,540.0,329.0,AS,LIH,SEA,4,0
6658.0,790.0,81.0,OH,CMH,DCA,4,0
2464.0,790.0,107.0,DL,MSP,DTW,1,1
4492.0,1200.0,125.0,MQ,JFK,CMH,6,1
7091.0,790.0,74.0,EV,IAD,JFK,2,0
840.0,525.0,65.0,WN,PHX,LAS,4,1
533.0,430.0,85.0,FL,MEM,ATL,4,0
5514.0,860.0,75.0,EV,MEI,ATL,3,0
6274.0,961.0,125.0,OO,ORD,HPN,2,0
4066.0,625.0,81.0,9E,MEM,ATL,6,0
4556.0,790.0,106.0,OO,SLC,TUS,2,1
303.0,610.0,215.0,FL,ATL,DEN,3,0
6680.0,1142.0,108.0,OO,BOI,DEN,2,1
484.0,935.0,165.0,AA,DFW,MIA,1,1
419.0,790.0,193.0,B6,BOS,PBI,3,1
2181.0,555.0,243.0,DL,MSP,SMF,7,0
2984.0,480.0,65.0,WN,LAX,SJC,7,0
4521.0,790.0,97.0,OO,SLC,SMF,5,0
64.0,736.0,232.0,DL,LAS,ATL,6,0
1631.0,360.0,105.0,AA,MSY,MIA,1,0
3966.0,1135.0,87.0,9E,CVG,IAD,3,1
1777.0,470.0,225.0,CO,PHL,IAH,1,0
132.0,790.0,330.0,DL,SFO,JFK,2,0
3708.0,993.0,69.0,9E,ATL,SAV,3,1
367.0,695.0,156.0,UA,IAH,DEN,4,0
6625.0,430.0,119.0,OH,RDU,IND,1,1
1850.0,1020.0,112.0,US,PBI,CLT,3,0
2070.0,836.0,80.0,DL,CHS,ATL,2,0
117.0,523.0,42.0,HA,KOA,HNL,5,0
1885.0,470.0,180.0,US,PHL,FLL,4,1
351.0,495.0,310.0,WN,BUF,LAS,4,1
732.0,1013.0,76.0,FL,MSP,MKE,1,1
2062.0,720.0,182.0,DL,DTW,PBI,2,0
263.0,790.0,265.0,UA,MSY,LAX,2,0
73.0,365.0,45.0,AS,SIT,JNU,5,0
5105.0,530.0,148.0,EV,JAX,DTW,4,0
2614.0,900.0,195.0,DL,SEA,MSP,5,0
730.0,668.0,237.0,UA,SNA,ORD,2,1
2120.0,610.0,108.0,DL,DTW,EWR,2,1
2823.0,790.0,56.0,YV,PHX,TUS,1,0
5306.0,880.0,74.0,EV,MEM,SHV,3,0
414.0,1065.0,90.0,WN,LAS,SMF,2,0
2396.0,505.0,250.0,AA,EGE,JFK,2,0
1882.0,790.0,213.0,DL,SLC,DTW,4,0
711.0,615.0,70.0,WN,BUR,OAK,6,1
30.0,615.0,164.0,DL,MSP,JFK,5,1
1097.0,640.0,170.0,WN,ISP,MCO,4,0
1278.0,790.0,93.0,B6,RIC,BOS,7,0
2629.0,500.0,331.0,DL,ATL,SEA,2,0
6280.0,510.0,54.0,OH,EVV,CVG,2,0
292.0,790.0,315.0,UA,SFO,MCO,2,0
523.0,790.0,232.0,CO,LAS,CLE,5,1
2015.0,634.0,85.0,XE,PIT,EWR,1,0
2825.0,790.0,204.0,DL,BOS,MSP,6,0
1937.0,605.0,175.0,US,PHL,PBI,3,0
3338.0,790.0,65.0,MQ,DFW,AEX,4,1
1736.0,1285.0,160.0,AA,SJU,MIA,3,1
855.0,790.0,210.0,WN,DEN,MCO,5,1
3908.0,360.0,105.0,MQ,CRW,ORD,7,0
482.0,1060.0,120.0,FL,MCO,BWI,5,0
785.0,989.0,90.0,FL,PHF,LGA,5,0
109.0,1345.0,142.0,FL,ATL,DFW,2,0
5391.0,770.0,69.0,EV,AVL,ATL,1,0
968.0,945.0,226.0,US,SJU,CLT,4,1
1064.0,1250.0,93.0,DL,ATL,MLB,3,0
702.0,790.0,238.0,B6,SJU,JFK,6,0
3806.0,790.0,131.0,9E,DTW,MCI,6,1
1057.0,635.0,65.0,WN,OAK,BUR,2,1
314.0,1240.0,85.0,AS,SFO,PSP,3,0
6942.0,790.0,38.0,OO,DEN,COS,6,1
1755.0,575.0,95.0,AA,DFW,MFE,5,0
1048.0,440.0,140.0,CO,IAH,FLL,1,1
1417.0,790.0,195.0,B6,AUS,LGB,2,0
49.0,914.0,59.0,AS,ANC,ADQ,7,0
3071.0,790.0,60.0,WN,SJC,BUR,3,0
147.0,1170.0,125.0,WN,MCO,BWI,4,0
434.0,505.0,95.0,WN,MSP,MDW,3,1
1436.0,700.0,135.0,AA,DFW,CLT,5,0
37.0,845.0,60.0,WN,TUL,DAL,5,1
953.0,790.0,145.0,FL,FLL,BWI,2,0
817.0,1285.0,80.0,FL,BWI,BOS,5,1
4817.0,790.0,189.0,OO,SLC,ORD,5,0
632.0,1145.0,175.0,WN,BOS,MDW,3,1
823.0,790.0,110.0,WN,SMF,SEA,3,1
1753.0,760.0,60.0,WN,FLL,MCO,7,1
2855.0,880.0,66.0,YV,PHX,FLG,1,0
1703.0,510.0,162.0,US,DCA,FLL,5,1
1576.0,1375.0,271.0,DL,PDX,ATL,5,1
1819.0,790.0,60.0,WN,HRL,AUS,6,1
11.0,450.0,375.0,AS,EWR,SEA,1,0
428.0,790.0,74.0,FL,ATL,PNS,6,0
2755.0,925.0,135.0,MQ,BMI,DFW,2,0
3916.0,910.0,140.0,9E,MSP,BUF,2,0
4264.0,1140.0,157.0,9E,BUF,MSP,3,0
2470.0,1140.0,165.0,AA,LAX,DFW,7,0
614.0,1230.0,143.0,AS,SEA,LAS,6,1
225.0,1157.0,93.0,UA,BDL,IAD,1,1
706.0,790.0,122.0,US,ORD,PHL,7,1
5284.0,680.0,60.0,EV,HSV,ATL,5,1
4390.0,790.0,125.0,MQ,LGA,DTW,3,1
1094.0,790.0,110.0,WN,SFO,PHX,4,1
5233.0,345.0,97.0,EV,BTR,ATL,2,0
968.0,790.0,226.0,US,SJU,CLT,3,0
2188.0,1260.0,69.0,US,DCA,LGA,5,1
849.0,1100.0,375.0,UA,PHL,LAX,7,0
1976.0,835.0,110.0,WN,BWI,IND,3,1
346.0,1045.0,122.0,AS,SEA,OAK,7,0
