flight,time,length,airline,airportfrom,airportto,dayofweek,delay
982.0,1119.0,168.0,B6,FLL,JFK,2,0
2836.0,1090.0,470.0,DL,HNL,MSP,5,0
956.0,713.0,144.0,UA,DEN,ORD,5,0
1024.0,365.0,168.0,DL,BDL,ATL,7,0
2328.0,475.0,140.0,AA,DFW,ORD,3,0
6812.0,490.0,51.0,OO,ORD,SPI,3,0
5072.0,966.0,104.0,EV,BMI,ATL,5,0
4442.0,1299.0,102.0,OO,SLC,FCA,3,0
667.0,710.0,50.0,WN,TPA,JAX,7,0
2803.0,670.0,75.0,MQ,DFW,SGF,3,1
2855.0,745.0,119.0,XE,HSV,IAH,4,0
6876.0,521.0,72.0,OO,GEG,SEA,4,1
667.0,553.0,167.0,B6,BUF,MCO,1,0
1836.0,750.0,195.0,CO,IAH,PHL,1,0
2080.0,465.0,70.0,WN,SAN,PHX,5,0
404.0,385.0,60.0,AA,MIA,MCO,2,0
4340.0,725.0,110.0,9E,TPA,RDU,2,0
7083.0,975.0,69.0,EV,ORD,CVG,1,0
5328.0,690.0,58.0,EV,ATL,BHM,5,0
5604.0,587.0,98.0,EV,CHA,DTW,6,1
6349.0,932.0,147.0,OH,DTW,LIT,4,0
7210.0,742.0,74.0,YV,IAD,BDL,1,0
1829.0,1170.0,95.0,US,BOS,PHL,2,0
693.0,623.0,156.0,CO,MCO,EWR,3,1
651.0,385.0,205.0,CO,AUS,EWR,4,0
5973.0,431.0,110.0,XE,ICT,ORD,3,0
5567.0,600.0,112.0,EV,ATL,LIT,4,1
2853.0,1125.0,75.0,MQ,DFW,SGF,7,1
4257.0,735.0,135.0,9E,BOS,RDU,4,0
2990.0,1065.0,109.0,YV,PHX,RNO,2,0
706.0,465.0,125.0,CO,IAH,TPA,3,1
1910.0,595.0,115.0,US,CLT,LGA,6,1
105.0,917.0,247.0,UA,ORD,LAS,2,0
3.0,450.0,60.0,WN,DAL,HOU,5,0
1689.0,445.0,115.0,WN,SMF,SEA,5,0
1175.0,620.0,100.0,WN,RNO,PHX,5,1
5113.0,620.0,60.0,EV,DHN,ATL,4,0
3859.0,1325.0,65.0,9E,MSP,ATW,4,1
2103.0,360.0,160.0,AA,IAD,MIA,1,0
1275.0,875.0,205.0,WN,AUS,LAX,5,1
1124.0,1080.0,90.0,WN,STL,DTW,1,1
4943.0,515.0,71.0,EV,ATL,TLH,5,0
3232.0,450.0,70.0,WN,JAX,FLL,5,0
2461.0,970.0,99.0,DL,ATL,MSY,6,0
6709.0,1055.0,122.0,OH,ORF,CVG,3,0
5406.0,957.0,87.0,EV,CVG,DCA,3,0
2377.0,470.0,95.0,WN,DAL,STL,3,1
482.0,1049.0,126.0,FL,MCO,BWI,1,0
1829.0,1310.0,311.0,CO,SFO,EWR,5,0
1104.0,1335.0,372.0,DL,HNL,SLC,7,0
510.0,360.0,95.0,UA,LAS,SFO,6,0
705.0,530.0,100.0,WN,ABQ,DAL,1,1
3842.0,1029.0,91.0,9E,LEX,DTW,4,1
90.0,885.0,165.0,US,PHX,PDX,3,1
2751.0,1125.0,90.0,YV,ABQ,PHX,3,1
2043.0,435.0,161.0,DL,EWR,ATL,3,1
3891.0,420.0,84.0,9E,MDW,DTW,7,0
1466.0,70.0,237.0,CO,SEA,IAH,4,1
2884.0,775.0,75.0,MQ,XNA,DFW,1,0
1171.0,630.0,150.0,WN,MCO,IND,3,0
6365.0,1165.0,86.0,OH,DTW,CVG,3,0
204.0,795.0,71.0,US,PHX,ABQ,3,0
610.0,555.0,290.0,FL,MKE,SFO,1,1
195.0,515.0,225.0,CO,IAH,LAX,1,1
1254.0,390.0,83.0,DL,PNS,ATL,6,0
484.0,415.0,98.0,US,TPA,CLT,4,0
1134.0,880.0,80.0,WN,ONT,SMF,5,1
75.0,1030.0,110.0,FL,ATL,FLL,6,0
3396.0,430.0,75.0,MQ,MAF,DFW,3,0
2.0,855.0,284.0,AS,SEA,DCA,3,1
739.0,515.0,248.0,UA,MCO,DEN,7,0
938.0,1040.0,80.0,WN,LAX,SMF,7,1
6455.0,567.0,70.0,OO,LAX,YUM,6,1
1360.0,780.0,65.0,WN,LAS,SNA,5,1
408.0,1055.0,212.0,UA,DEN,MCO,4,0
105.0,814.0,147.0,FL,ATL,DFW,5,0
2396.0,1035.0,124.0,XE,EWR,DTW,3,0
6527.0,525.0,102.0,OH,JFK,ROC,7,0
1628.0,1110.0,85.0,DL,MEM,ATL,6,0
5038.0,390.0,108.0,EV,DCA,CVG,1,0
5601.0,1017.0,58.0,EV,ATL,DHN,1,1
2929.0,1160.0,215.0,DL,MSP,FLL,2,1
2833.0,620.0,73.0,XE,IAH,JAN,1,0
2624.0,1100.0,131.0,YV,CLT,PWM,1,1
4451.0,670.0,60.0,MQ,RDU,DCA,3,0
278.0,984.0,146.0,FL,ATL,BOS,5,0
3451.0,1110.0,65.0,MQ,DFW,XNA,6,0
1687.0,1199.0,200.0,AA,JFK,MIA,3,1
589.0,1195.0,70.0,WN,SAN,LAS,4,1
4743.0,405.0,132.0,OO,CLE,MSP,2,0
27.0,415.0,317.0,US,PHL,PHX,2,1
1985.0,350.0,114.0,DL,DAY,ATL,6,1
2810.0,375.0,60.0,MQ,SHV,DFW,2,1
2304.0,765.0,73.0,XE,IAH,GPT,7,0
1634.0,690.0,158.0,DL,JFK,ATL,4,0
581.0,360.0,112.0,UA,PHX,DEN,1,0
5178.0,665.0,122.0,EV,ATL,XNA,2,1
1666.0,330.0,62.0,DL,BHM,ATL,3,1
5061.0,907.0,109.0,EV,SGF,ATL,5,1
5046.0,702.0,67.0,EV,AGS,ATL,1,0
2142.0,420.0,184.0,XE,OKC,EWR,5,0
866.0,962.0,93.0,FL,MCO,ATL,2,0
6673.0,560.0,44.0,OO,MRY,SFO,7,0
1829.0,515.0,195.0,DL,DTW,MIA,3,1
4059.0,1290.0,41.0,9E,DTW,LAN,3,1
4365.0,765.0,130.0,MQ,HSV,ORD,7,1
3254.0,1010.0,70.0,MQ,DFW,HOU,5,1
1409.0,1145.0,70.0,WN,SMF,BUR,5,1
3050.0,820.0,95.0,WN,SAN,SMF,4,1
321.0,1131.0,354.0,B6,IAD,OAK,5,1
480.0,1439.0,321.0,B6,LAX,BOS,4,0
6381.0,1210.0,96.0,OH,JFK,BOS,2,0
1569.0,735.0,215.0,WN,STL,PHX,4,1
733.0,520.0,70.0,AA,LAX,LAS,4,0
359.0,1069.0,232.0,F9,TPA,DEN,1,0
1817.0,1015.0,195.0,WN,ABQ,SEA,6,1
1932.0,465.0,55.0,WN,SJC,RNO,6,0
1538.0,1335.0,120.0,US,CLT,BOS,7,0
4476.0,915.0,106.0,OO,SLC,GEG,4,0
6484.0,837.0,165.0,OO,ATW,DEN,5,0
2497.0,730.0,106.0,DL,ATL,PBI,4,0
4264.0,709.0,70.0,9E,PNS,ATL,3,0
1455.0,420.0,100.0,US,TPA,CLT,2,1
669.0,630.0,120.0,WN,PHX,OKC,2,1
6280.0,510.0,54.0,OH,EVV,CVG,4,0
7771.0,590.0,86.0,OO,SLC,SGU,7,0
436.0,500.0,235.0,UA,SNA,ORD,4,1
2430.0,530.0,100.0,DL,BNA,DTW,4,0
4537.0,1030.0,105.0,MQ,RDU,JFK,6,0
55.0,994.0,341.0,UA,SFO,KOA,6,1
102.0,305.0,49.0,HA,HNL,ITO,6,0
1117.0,765.0,120.0,WN,MDW,PHL,7,1
5467.0,701.0,51.0,EV,ATL,TYS,6,0
1126.0,600.0,224.0,DL,ATL,EGE,5,0
1535.0,875.0,70.0,WN,PHX,ONT,6,1
4349.0,630.0,82.0,9E,DTW,BGM,4,0
5467.0,701.0,51.0,EV,ATL,TYS,3,0
577.0,1050.0,278.0,US,TPA,PHX,5,0
384.0,360.0,150.0,UA,IAH,DEN,1,1
4591.0,595.0,165.0,OO,SLC,SAT,5,1
4626.0,1095.0,115.0,MQ,LGA,CMH,4,0
5971.0,630.0,87.0,XE,CLE,ORD,7,0
1253.0,410.0,55.0,WN,JAX,TPA,3,0
6542.0,770.0,57.0,OO,SFO,FAT,6,1
1970.0,1090.0,100.0,AA,DFW,BNA,1,0
5955.0,873.0,101.0,XE,ORD,GSP,1,1
1582.0,895.0,149.0,US,MCO,PHL,7,1
4809.0,665.0,70.0,OO,CVG,CLE,7,0
2987.0,990.0,175.0,MQ,AGS,DFW,5,0
1072.0,865.0,65.0,WN,PHX,ABQ,1,0
5007.0,520.0,83.0,EV,CAE,ATL,5,0
3766.0,955.0,155.0,MQ,ORD,DEN,5,1
2495.0,1150.0,180.0,AA,DTW,DFW,4,0
335.0,1060.0,185.0,AA,ORD,PBI,4,1
3630.0,860.0,140.0,MQ,BNA,MIA,7,1
573.0,774.0,101.0,UA,SAN,SFO,3,1
403.0,525.0,146.0,F9,DEN,LAX,1,0
240.0,1060.0,30.0,HA,LIH,HNL,7,1
32.0,805.0,77.0,B6,JFK,ROC,3,1
585.0,1255.0,278.0,CO,CLE,LAS,5,1
3704.0,705.0,90.0,9E,DAL,MEM,3,0
2032.0,930.0,70.0,WN,BWI,BUF,2,1
2594.0,960.0,127.0,DL,ATL,PHL,5,1
292.0,1019.0,112.0,FL,HOU,ATL,6,0
4156.0,1120.0,140.0,MQ,SYR,ORD,7,1
65.0,939.0,81.0,B6,ROC,JFK,4,1
6667.0,660.0,199.0,OO,SFO,MCI,5,1
430.0,1075.0,126.0,FL,ATL,MKE,5,0
1827.0,1260.0,75.0,WN,ONT,OAK,1,1
3736.0,360.0,120.0,MQ,ORD,EWR,3,0
5091.0,1365.0,81.0,EV,ATL,JAN,6,1
1773.0,1125.0,250.0,WN,STL,LAX,2,1
1119.0,1000.0,94.0,DL,ATL,RIC,1,0
748.0,880.0,130.0,WN,HOU,MCO,3,0
691.0,1170.0,105.0,WN,TUL,DEN,1,1
1905.0,600.0,225.0,AA,DCA,DFW,3,0
308.0,1132.0,43.0,HA,HNL,KOA,3,0
1637.0,565.0,235.0,AA,ORD,TUS,2,0
6965.0,380.0,55.0,OO,MSN,ORD,3,0
864.0,400.0,126.0,US,JAX,PHL,1,0
2986.0,765.0,130.0,MQ,DFW,AGS,5,1
4028.0,1035.0,170.0,MQ,JAX,ORD,5,0
314.0,1116.0,30.0,HA,LIH,HNL,5,1
52.0,1340.0,56.0,AS,FAI,ANC,3,0
658.0,360.0,129.0,UA,RNO,DEN,6,0
5058.0,810.0,99.0,EV,ATL,BTR,2,0
3484.0,1145.0,105.0,WN,SEA,SMF,1,1
6298.0,360.0,161.0,OO,ABQ,SFO,5,0
1717.0,660.0,207.0,DL,ATL,DEN,5,1
572.0,435.0,158.0,B6,PBI,HPN,4,0
6311.0,500.0,124.0,OH,JAX,CVG,6,0
3723.0,1290.0,144.0,9E,ATL,DSM,4,0
2551.0,725.0,185.0,DL,LGA,PBI,4,1
4103.0,530.0,70.0,9E,DTW,DAY,5,0
802.0,1120.0,185.0,WN,PHX,MSP,7,1
230.0,915.0,117.0,UA,LAS,DEN,2,0
730.0,935.0,180.0,AA,ORD,FLL,6,1
1646.0,650.0,155.0,AA,DFW,MIA,3,1
6435.0,650.0,101.0,OH,DCA,CVG,1,1
45.0,1118.0,77.0,AS,ANC,BET,3,0
134.0,562.0,158.0,B6,RSW,JFK,4,0
172.0,849.0,32.0,HA,LIH,HNL,1,0
219.0,490.0,121.0,B6,JFK,CLT,7,1
2968.0,1130.0,65.0,WN,PHX,SAN,3,1
4035.0,1035.0,81.0,9E,MKE,CVG,1,0
254.0,840.0,305.0,AA,OGG,LAX,7,1
3020.0,915.0,80.0,WN,ABQ,DEN,7,1
240.0,1189.0,106.0,FL,RIC,ATL,2,1
530.0,420.0,165.0,CO,EWR,JAX,4,0
740.0,1010.0,75.0,AA,LAX,LAS,2,0
4388.0,540.0,87.0,9E,DTW,MSN,6,0
2393.0,920.0,85.0,WN,PHL,RDU,5,1
2543.0,735.0,127.0,XE,SAV,EWR,1,0
6493.0,705.0,47.0,OO,SEA,PDX,4,1
546.0,1250.0,150.0,CO,IAH,ORD,4,1
578.0,895.0,65.0,AA,DFW,SAT,4,0
271.0,640.0,345.0,AA,MIA,LAX,2,0
3334.0,605.0,135.0,MQ,DFW,GJT,3,1
4228.0,615.0,147.0,9E,BDL,CVG,4,1
5.0,840.0,155.0,WN,MCO,PVD,7,1
3688.0,840.0,110.0,WN,SJC,PHX,2,1
1454.0,1005.0,251.0,DL,LAX,ATL,5,0
6426.0,425.0,174.0,OH,OMA,LGA,4,0
1888.0,1155.0,85.0,US,PHL,BOS,7,0
3884.0,360.0,85.0,MQ,CLE,ORD,1,1
973.0,1060.0,75.0,WN,BWI,LGA,1,0
4077.0,1310.0,86.0,9E,DTW,BGM,1,0
6485.0,713.0,93.0,OO,SFO,CEC,1,0
2923.0,35.0,192.0,DL,SEA,MSP,4,1
3255.0,1205.0,100.0,MQ,DFW,PNS,1,0
2524.0,570.0,205.0,WN,ALB,TPA,1,1
5113.0,625.0,57.0,EV,DHN,ATL,4,0
45.0,360.0,83.0,B6,ROC,JFK,1,0
1468.0,420.0,65.0,WN,STL,BNA,1,0
6352.0,1150.0,119.0,OO,SFO,TUS,2,1
4580.0,700.0,110.0,OO,LAX,SLC,7,1
6699.0,1134.0,108.0,OO,ELP,DEN,6,0
5584.0,615.0,57.0,EV,ATL,AVL,4,1
649.0,1030.0,98.0,UA,ORD,OMA,2,0
708.0,635.0,120.0,UA,SFO,PHX,4,0
310.0,685.0,144.0,B6,FLL,IAD,6,1
4144.0,995.0,50.0,MQ,ORD,CMI,5,0
4100.0,420.0,110.0,MQ,TYS,ORD,7,0
151.0,695.0,85.0,WN,PDX,SMF,2,1
1789.0,535.0,190.0,AA,DFW,SAN,2,1
58.0,1435.0,250.0,FL,LAX,ATL,1,0
338.0,881.0,109.0,UA,MCI,DEN,6,1
881.0,545.0,173.0,UA,BOS,ORD,1,1
130.0,790.0,75.0,WN,LAX,OAK,7,0
660.0,1295.0,75.0,WN,LAX,PHX,4,1
1497.0,490.0,198.0,DL,PHL,MSP,7,1
1590.0,450.0,143.0,CO,IAH,MIA,2,1
335.0,530.0,137.0,B6,IAD,MCO,5,0
705.0,445.0,65.0,WN,PHX,ABQ,2,0
2831.0,435.0,125.0,DL,LGA,DTW,3,0
807.0,435.0,75.0,WN,ONT,OAK,3,0
144.0,865.0,290.0,AA,LAX,IAD,2,1
1435.0,705.0,332.0,CO,EWR,PHX,6,1
314.0,1116.0,30.0,HA,LIH,HNL,1,1
943.0,1020.0,274.0,UA,ORD,LAX,2,1
457.0,675.0,101.0,US,PHX,SLC,3,0
774.0,1080.0,95.0,WN,PIT,MDW,7,1
3374.0,795.0,165.0,MQ,CVG,DFW,3,1
550.0,634.0,95.0,UA,SFO,SAN,7,0
2858.0,870.0,85.0,DL,ATL,MEM,6,1
2549.0,985.0,70.0,WN,LAS,PHX,4,1
6757.0,1075.0,101.0,OH,DCA,BOS,4,1
3037.0,995.0,40.0,MQ,LAX,SBA,4,0
2863.0,1255.0,62.0,YV,PHX,FLG,4,0
630.0,615.0,169.0,AS,SEA,PHX,4,0
2819.0,515.0,75.0,WN,LAX,SFO,3,1
1072.0,791.0,159.0,FL,CAK,TPA,4,0
829.0,1270.0,115.0,AA,DFW,COS,7,0
1146.0,1366.0,64.0,DL,ATL,CHS,3,1
1689.0,755.0,110.0,DL,PHL,DTW,5,1
5456.0,665.0,110.0,EV,ATL,BMI,7,0
2820.0,1101.0,87.0,DL,ORD,DTW,2,1
6602.0,720.0,114.0,OH,JAX,DCA,3,0
1848.0,445.0,121.0,DL,DTW,LGA,2,1
5503.0,465.0,118.0,EV,HOU,ATL,4,0
2766.0,795.0,127.0,YV,PHX,SAT,7,0
4208.0,1065.0,117.0,9E,DTW,PWM,7,1
6272.0,985.0,50.0,OH,CVG,CMH,2,1
2688.0,835.0,119.0,DL,MCO,DCA,3,0
968.0,940.0,226.0,US,SJU,CLT,7,0
1202.0,738.0,112.0,DL,PBI,ATL,3,1
32.0,825.0,320.0,AA,LAX,JFK,1,0
7262.0,861.0,104.0,YV,PVD,IAD,2,1
2123.0,340.0,140.0,DL,BOS,DTW,6,0
2883.0,1080.0,70.0,MQ,DFW,HOU,7,0
6436.0,715.0,170.0,OO,ORD,ASE,4,1
613.0,1240.0,154.0,AS,LAS,SEA,3,0
4100.0,420.0,110.0,MQ,TYS,ORD,2,0
1076.0,560.0,60.0,WN,LAX,LAS,7,0
1420.0,752.0,134.0,FL,IND,TPA,4,0
1671.0,1163.0,115.0,DL,IND,MSP,4,0
5069.0,440.0,83.0,EV,AGS,ATL,2,0
7138.0,505.0,127.0,EV,PNS,IAD,7,0
4763.0,1290.0,108.0,OO,SLC,PSP,6,0
5196.0,505.0,138.0,EV,ATL,DSM,5,1
4499.0,650.0,49.0,OO,LAX,SAN,4,1
248.0,425.0,115.0,WN,AUS,BNA,7,0
780.0,615.0,85.0,WN,RNO,LAX,3,1
450.0,791.0,179.0,B6,FLL,BOS,2,1
1809.0,480.0,240.0,WN,MKE,LAS,6,1
47.0,1140.0,155.0,DL,ATL,BOS,7,1
2485.0,360.0,210.0,XE,ORF,IAH,2,0
5117.0,535.0,82.0,EV,ATL,FAY,5,0
910.0,1070.0,79.0,US,CLT,BWI,5,1
1186.0,1015.0,147.0,CO,ORD,EWR,5,1
1563.0,1312.0,164.0,DL,ATL,AUS,1,1
6512.0,463.0,131.0,OO,LAX,COS,3,1
6697.0,660.0,99.0,OH,RDU,CVG,3,0
7261.0,1320.0,77.0,YV,IAD,CLT,3,1
9.0,1299.0,147.0,UA,DEN,SAN,3,1
4653.0,795.0,124.0,MQ,BNA,LGA,6,1
7096.0,877.0,91.0,EV,IAD,BOS,4,0
2284.0,480.0,90.0,WN,LAS,OAK,6,0
7080.0,360.0,96.0,EV,ALB,IAD,5,0
4671.0,1125.0,145.0,MQ,ATL,LGA,1,1
431.0,1125.0,130.0,WN,MDW,LGA,7,0
36.0,425.0,199.0,AS,SEA,MSP,7,0
1905.0,625.0,156.0,US,DCA,FLL,3,0
3755.0,540.0,55.0,9E,DTW,MBS,4,1
884.0,565.0,335.0,AS,KOA,PDX,5,0
2193.0,510.0,174.0,DL,RSW,DTW,3,0
533.0,430.0,85.0,FL,MEM,ATL,5,0
115.0,1248.0,211.0,B6,JFK,MSY,5,1
1632.0,1310.0,119.0,DL,SLC,SAN,3,1
1392.0,1110.0,95.0,WN,ABQ,DAL,1,0
3138.0,690.0,185.0,WN,IND,DEN,7,0
522.0,470.0,148.0,AS,SEA,BUR,7,0
300.0,745.0,115.0,WN,LAS,DEN,2,1
917.0,420.0,80.0,WN,LAX,RNO,2,0
4058.0,720.0,115.0,9E,JAX,MEM,2,1
1793.0,845.0,130.0,WN,ONT,DEN,6,1
2311.0,800.0,125.0,WN,SEA,OAK,6,1
4055.0,1005.0,90.0,MQ,ORD,BNA,6,1
4026.0,360.0,125.0,9E,ORF,DTW,1,0
1025.0,898.0,99.0,DL,MLB,ATL,5,0
500.0,420.0,85.0,WN,OAK,SAN,7,0
4516.0,300.0,85.0,OO,BIS,MSP,4,1
496.0,380.0,145.0,WN,PDX,DEN,1,0
6639.0,870.0,109.0,OO,DEN,BZN,3,0
2020.0,1125.0,85.0,WN,PDX,SMF,4,1
1054.0,1025.0,158.0,DL,MSP,ATL,6,1
4983.0,1023.0,156.0,EV,HPN,ATL,3,1
48.0,1080.0,60.0,WN,HOU,DAL,7,0
467.0,872.0,122.0,FL,BWI,ATL,3,1
718.0,930.0,111.0,US,BOS,PHL,3,0
2664.0,526.0,70.0,XE,EWR,BDL,5,0
2595.0,1150.0,199.0,DL,MSP,RSW,3,0
1142.0,791.0,174.0,CO,EWR,ATL,3,0
6740.0,604.0,43.0,OO,LAX,CLD,5,1
6630.0,813.0,172.0,OO,DEN,CLE,4,1
3331.0,1285.0,95.0,WN,LAS,SFO,2,1
1425.0,500.0,265.0,AA,ORD,SNA,2,0
1984.0,445.0,97.0,DL,ATL,PIT,1,0
