flight,time,length,airline,airportfrom,airportto,dayofweek,delay
242.0,1257.0,75.0,B6,LGB,OAK,5,0
1135.0,1045.0,130.0,AA,BHM,DFW,7,1
56.0,1200.0,55.0,WN,ATL,DAL,3,1
4034.0,925.0,75.0,9E,BUF,DTW,1,1
635.0,1220.0,279.0,US,PIT,PHX,1,1
247.0,360.0,77.0,B6,ATL,LGB,6,0
1314.0,738.0,133.0,DL,DTW,MCI,3,0
2612.0,845.0,205.0,DL,ATL,MSP,5,1
3983.0,630.0,80.0,MQ,EVV,ORD,3,1
1670.0,1220.0,123.0,DL,ATL,PDX,6,0
904.0,550.0,122.0,B6,ORD,JFK,5,0
6525.0,906.0,74.0,OO,CID,ORD,3,1
5428.0,380.0,83.0,EV,LFT,MEM,5,0
106.0,1238.0,87.0,B6,ATL,BUF,1,0
1972.0,1040.0,115.0,AA,ORD,RDU,6,1
71.0,820.0,180.0,B6,JFK,TPA,3,1
7276.0,1010.0,92.0,YV,ATL,ROC,1,0
1017.0,1040.0,37.0,YV,HNL,LIH,4,0
3588.0,745.0,255.0,WN,IND,LAS,4,1
5449.0,990.0,55.0,EV,ATL,BHM,3,1
1990.0,890.0,105.0,US,CLT,IND,1,0
558.0,780.0,154.0,AS,SEA,PSP,7,1
531.0,625.0,138.0,CO,ATL,EWR,4,0
1265.0,515.0,135.0,WN,ATL,BOS,3,0
117.0,996.0,79.0,FL,ATL,TPA,2,0
5317.0,810.0,54.0,EV,ATL,BHM,2,0
3944.0,1160.0,98.0,9E,ATL,MBS,3,0
4237.0,1065.0,55.0,MQ,ATL,MSN,1,0
2123.0,343.0,142.0,DL,BOS,DTW,4,1
4444.0,590.0,95.0,OO,ATL,RAP,1,0
1214.0,1015.0,65.0,WN,ATL,BUR,6,0
245.0,728.0,166.0,UA,ATL,SJC,5,1
1755.0,575.0,95.0,AA,DFW,MFE,4,0
5493.0,960.0,137.0,EV,ATL,HOU,6,1
1719.0,705.0,170.0,CO,ATL,MTJ,4,1
1670.0,1215.0,127.0,DL,SLC,PDX,3,0
7803.0,1092.0,63.0,OO,TWF,SLC,4,1
7790.0,823.0,71.0,OO,SLC,SUN,6,0
20.0,885.0,325.0,AA,SFO,JFK,4,1
2513.0,1115.0,125.0,AA,DFW,DEN,3,1
2706.0,735.0,110.0,WN,MDW,BWI,5,1
2957.0,784.0,69.0,XE,DFW,IAH,3,1
3917.0,1230.0,85.0,WN,ATL,BUR,2,1
1262.0,680.0,160.0,WN,MHT,MDW,6,0
6563.0,732.0,44.0,OO,ATL,ASE,7,1
2843.0,1080.0,157.0,DL,ATL,ATL,5,1
787.0,1348.0,91.0,UA,SFO,SAN,5,0
3411.0,705.0,225.0,WN,ATL,LAX,4,1
641.0,1130.0,114.0,FL,MKE,BWI,5,0
4809.0,665.0,70.0,OO,CVG,CLE,3,1
1441.0,645.0,280.0,WN,ATL,LAS,7,1
6282.0,665.0,54.0,OO,LAX,IYK,4,0
4026.0,1110.0,60.0,MQ,ORD,GRB,2,0
506.0,810.0,183.0,B6,ATL,EWR,3,1
6758.0,1166.0,141.0,OO,ATL,DEN,5,0
7265.0,635.0,107.0,YV,MEM,ORD,4,1
38.0,747.0,203.0,AS,SEA,MSP,5,0
5513.0,714.0,131.0,EV,RDU,MEM,3,1
261.0,900.0,136.0,F9,SNA,DEN,6,0
146.0,675.0,412.0,US,PHX,LIH,3,0
2467.0,1090.0,84.0,XE,GPT,IAH,4,0
7.0,970.0,199.0,US,ATL,ORD,2,0
981.0,497.0,208.0,UA,ATL,IAH,1,0
2906.0,826.0,118.0,DL,MEM,DTW,1,1
5338.0,1020.0,80.0,EV,LFT,MEM,7,1
2585.0,505.0,80.0,DL,ATL,PNS,2,0
318.0,600.0,134.0,AS,SEA,SFO,3,0
1316.0,665.0,70.0,WN,SJC,LAX,1,1
1434.0,980.0,135.0,WN,ATL,HOU,5,1
2744.0,1140.0,150.0,MQ,ATL,FAY,1,1
6459.0,1310.0,121.0,OO,SFO,GEG,1,1
48.0,875.0,310.0,HA,ATL,OAK,6,1
6651.0,930.0,167.0,OH,LGA,BNA,5,0
337.0,360.0,137.0,UA,PHL,ORD,4,0
1206.0,420.0,126.0,FL,ATL,MCO,5,0
6631.0,840.0,85.0,OH,BOS,JFK,1,0
128.0,1085.0,120.0,WN,ATL,LAS,7,1
98.0,721.0,117.0,UA,LAS,DEN,3,0
5069.0,445.0,77.0,EV,AGS,ATL,1,1
3819.0,920.0,91.0,9E,DTW,EVV,3,0
11.0,955.0,89.0,DL,ATL,MCO,5,1
3840.0,855.0,120.0,MQ,ATL,ATL,4,0
2032.0,750.0,84.0,US,DCA,BOS,7,0
1134.0,880.0,80.0,WN,ATL,SMF,3,1
3256.0,540.0,120.0,WN,HOU,ELP,3,1
2916.0,545.0,125.0,XE,IAH,OMA,7,0
2034.0,1050.0,130.0,AA,PHX,DFW,4,0
941.0,1060.0,140.0,WN,MCI,BWI,3,1
5186.0,1020.0,63.0,EV,HSV,MEM,2,0
2552.0,1210.0,180.0,WN,FLL,PVD,3,1
282.0,500.0,117.0,US,PHX,SJC,7,0
1903.0,965.0,125.0,WN,SEA,OAK,6,1
4358.0,974.0,117.0,9E,ATL,MEM,4,0
1167.0,935.0,92.0,US,PIT,CLT,2,1
1796.0,1040.0,65.0,WN,PHX,SAN,5,1
5135.0,905.0,72.0,EV,ATL,ECP,6,0
1751.0,540.0,213.0,DL,ATL,LAS,7,0
4380.0,1180.0,65.0,9E,DTW,SBN,1,0
15.0,1095.0,376.0,AS,ATL,SEA,7,1
5462.0,1008.0,60.0,EV,ATL,ATL,5,1
1257.0,510.0,94.0,DL,RDU,ATL,1,1
1540.0,1040.0,155.0,DL,BOS,CVG,3,0
1419.0,560.0,174.0,B6,BOS,JAX,3,1
7264.0,860.0,122.0,YV,ATL,CHS,2,1
622.0,945.0,204.0,B6,HOU,JFK,2,0
3339.0,885.0,115.0,WN,SEA,SLC,1,1
6520.0,1302.0,165.0,OH,ATL,BHM,7,0
1420.0,667.0,137.0,FL,IND,TPA,4,0
3014.0,475.0,95.0,WN,ATL,LAX,6,0
1653.0,415.0,230.0,DL,MSP,SEA,5,0
481.0,525.0,269.0,CO,ATL,LAS,3,0
78.0,1085.0,122.0,FL,FLL,ATL,6,1
312.0,1220.0,234.0,CO,ATL,BQN,5,1
143.0,1330.0,237.0,AS,PDX,ANC,3,1
201.0,433.0,49.0,HA,ITO,HNL,4,0
3569.0,925.0,75.0,WN,ATL,BWI,5,1
3833.0,1045.0,165.0,WN,TUL,PHX,3,1
1212.0,1400.0,304.0,DL,OGG,LAX,2,0
85.0,975.0,251.0,US,PHX,BWI,3,0
6.0,375.0,50.0,WN,CRP,HOU,3,0
67.0,921.0,115.0,FL,IAD,ATL,3,0
6998.0,1315.0,80.0,OO,ORD,PAH,1,1
5555.0,1079.0,90.0,EV,LEX,ATL,4,1
1695.0,360.0,192.0,B6,BOS,MCO,5,1
6461.0,1402.0,27.0,OO,YUM,IPL,2,1
1048.0,435.0,29.0,YV,LIH,HNL,3,0
2311.0,390.0,112.0,XE,ATL,IAH,1,0
4524.0,825.0,95.0,MQ,ATL,DCA,6,1
4303.0,905.0,130.0,MQ,OKC,ORD,4,0
888.0,665.0,95.0,UA,SFO,LAX,4,0
4860.0,1025.0,195.0,OO,SLC,ORD,1,0
2392.0,742.0,187.0,DL,ATL,MSP,5,1
336.0,465.0,120.0,B6,ATL,IAD,4,1
1104.0,770.0,220.0,WN,MCI,SAN,2,1
1053.0,715.0,45.0,YV,ATL,LIH,3,0
1153.0,575.0,225.0,US,ATL,DFW,7,0
2782.0,508.0,118.0,DL,MEM,DCA,7,0
425.0,669.0,62.0,FL,PNS,ATL,7,0
3872.0,945.0,110.0,9E,BNA,DTW,3,0
1590.0,420.0,195.0,AA,DFW,EWR,2,0
3860.0,485.0,85.0,WN,ATL,SNA,3,0
3735.0,380.0,87.0,9E,BUF,DTW,2,1
4232.0,1275.0,95.0,MQ,ORD,BUF,5,1
636.0,610.0,120.0,WN,MCO,BNA,4,1
3725.0,335.0,75.0,9E,TVC,DTW,6,0
608.0,457.0,91.0,UA,MCI,ORD,2,0
6657.0,490.0,210.0,OH,ATL,MSP,5,1
3411.0,550.0,185.0,WN,MCO,MCI,2,1
162.0,405.0,187.0,CO,ONT,IAH,3,1
654.0,760.0,129.0,FL,ATL,ATL,4,1
374.0,913.0,32.0,HA,LIH,HNL,2,1
3060.0,620.0,80.0,XE,ATL,OKC,1,0
2629.0,1065.0,96.0,YV,CLT,CLE,4,1
754.0,675.0,225.0,AS,SEA,STL,3,0
2222.0,565.0,210.0,AA,SFO,DFW,1,0
5085.0,856.0,81.0,EV,ATL,EWN,5,1
781.0,595.0,235.0,WN,ATL,MDW,5,1
951.0,1215.0,155.0,FL,ATL,FLL,4,0
90.0,645.0,228.0,US,ORD,PHX,2,1
1046.0,720.0,213.0,DL,SLC,ATL,5,1
74.0,758.0,117.0,FL,FLL,ATL,3,0
1547.0,420.0,164.0,DL,LGA,ATL,4,0
4145.0,813.0,62.0,9E,FWA,DTW,4,0
1436.0,965.0,180.0,WN,SAT,LAS,3,1
2327.0,590.0,85.0,WN,RNO,LAX,5,0
1469.0,1197.0,156.0,FL,MDW,MCO,4,0
944.0,995.0,145.0,WN,ATL,LAS,2,1
7373.0,1180.0,76.0,EV,MEM,GPT,5,0
341.0,1125.0,153.0,FL,ATL,ATL,4,0
313.0,1145.0,275.0,WN,ATL,SAN,3,1
4630.0,1059.0,156.0,OO,TUL,SLC,3,0
1289.0,1165.0,105.0,B6,BOS,RIC,5,1
4511.0,880.0,89.0,OO,DEN,SLC,5,0
569.0,755.0,81.0,US,LAX,PHX,7,1
7267.0,1141.0,79.0,YV,ATL,ORD,3,0
430.0,1075.0,126.0,FL,ATL,MKE,6,0
4685.0,610.0,94.0,OO,RAP,MSP,7,0
2244.0,745.0,112.0,XE,PIT,EWR,6,0
885.0,625.0,105.0,WN,LAX,ABQ,3,1
2513.0,560.0,70.0,XE,MHT,EWR,1,0
6266.0,860.0,92.0,OH,JFK,PHL,7,0
364.0,1180.0,150.0,AA,ATL,PBI,5,1
3833.0,760.0,120.0,MQ,ORD,ATL,4,1
4777.0,1005.0,102.0,OO,ATL,ABQ,3,0
1082.0,1130.0,115.0,WN,HOU,STL,5,0
1431.0,1135.0,99.0,DL,CVG,ATL,7,1
2200.0,735.0,185.0,WN,ATL,RSW,5,0
321.0,695.0,100.0,UA,DEN,JAC,5,1
67.0,516.0,365.0,UA,LAX,LIH,2,1
351.0,755.0,135.0,WN,SAN,DEN,5,1
1430.0,425.0,250.0,WN,ATL,MDW,6,1
3332.0,765.0,70.0,WN,ATL,LAS,6,1
2037.0,360.0,135.0,AA,BNA,MIA,2,0
521.0,480.0,202.0,UA,ATL,DEN,7,0
106.0,518.0,243.0,UA,LAX,ORD,3,1
4320.0,1025.0,135.0,MQ,OKC,ORD,2,0
1591.0,1115.0,134.0,DL,FNT,ATL,1,1
488.0,686.0,122.0,FL,MCO,BWI,2,1
477.0,520.0,391.0,B6,BOS,LAX,1,1
237.0,565.0,80.0,WN,RNO,SLC,2,1
3585.0,510.0,155.0,WN,MCO,PVD,7,1
46.0,750.0,193.0,CO,ATL,IAH,4,1
300.0,1150.0,90.0,WN,MSP,STL,1,1
2514.0,485.0,69.0,XE,ATL,IAH,7,0
3641.0,1045.0,160.0,MQ,MIA,CMH,3,1
679.0,430.0,227.0,US,ATL,PHX,5,0
882.0,755.0,70.0,WN,BDL,BWI,1,1
4122.0,980.0,78.0,9E,TUL,MEM,6,0
1011.0,480.0,148.0,FL,DAY,TPA,1,1
2311.0,705.0,159.0,XE,MSP,EWR,6,0
3724.0,360.0,115.0,9E,ATL,DTW,1,0
460.0,1175.0,283.0,CO,EWR,SAT,5,0
1043.0,955.0,75.0,WN,ATL,BWI,1,1
6284.0,1352.0,59.0,OO,LAX,IYK,7,0
6516.0,425.0,165.0,OH,MSP,JFK,3,0
2397.0,685.0,95.0,WN,MCI,DAL,2,0
7242.0,1305.0,42.0,YV,ATL,SBN,6,0
1299.0,845.0,355.0,DL,LAX,KOA,1,0
5289.0,642.0,137.0,EV,OMA,ATL,3,0
2065.0,525.0,125.0,AA,ATL,DEN,4,0
6672.0,1016.0,52.0,OO,ATL,SPI,4,1
1899.0,910.0,67.0,DL,ATL,BNA,2,0
3066.0,360.0,69.0,XE,RIC,EWR,3,0
866.0,1230.0,60.0,WN,TUL,DAL,4,1
334.0,1144.0,78.0,UA,ORD,CMH,5,0
679.0,645.0,127.0,US,PHX,BOI,1,0
594.0,975.0,150.0,US,ATL,MCI,2,1
641.0,420.0,188.0,AS,PHX,SEA,1,0
6359.0,555.0,92.0,OH,CVG,IAD,1,0
328.0,435.0,152.0,UA,ATL,DEN,4,0
53.0,885.0,190.0,CO,LAX,IAH,4,1
2951.0,1050.0,80.0,MQ,ATL,DFW,4,1
2980.0,625.0,75.0,YV,SNA,PHX,3,0
394.0,715.0,190.0,CO,ATL,IAH,3,1
1426.0,925.0,70.0,AA,ATL,SAT,6,0
3937.0,605.0,70.0,MQ,RST,ORD,4,1
6529.0,415.0,177.0,OO,ELP,ORD,5,0
3006.0,675.0,45.0,MQ,SAN,LAX,1,0
2736.0,800.0,65.0,MQ,LBB,DFW,1,1
4322.0,1145.0,65.0,MQ,MSN,ORD,3,0
1758.0,645.0,250.0,AA,LAX,ORD,6,1
408.0,1035.0,118.0,US,SFO,PHX,5,0
2789.0,573.0,77.0,XE,BTV,EWR,5,0
466.0,1105.0,70.0,AA,SAT,DFW,2,0
4347.0,615.0,85.0,MQ,DTW,ORD,5,0
960.0,1170.0,100.0,WN,BOI,LAS,4,1
3669.0,1265.0,75.0,WN,BUR,SMF,4,1
894.0,371.0,159.0,UA,DEN,LAX,2,0
149.0,895.0,175.0,CO,ATL,IAH,6,1
1475.0,885.0,160.0,WN,ATL,MDW,5,1
446.0,1120.0,166.0,B6,TPA,BOS,6,0
736.0,700.0,100.0,AA,MCI,DFW,2,0
5149.0,370.0,95.0,EV,ATL,MEM,7,1
659.0,700.0,100.0,WN,BWI,DTW,5,1
2705.0,1210.0,80.0,WN,BWI,CMH,4,1
685.0,900.0,154.0,UA,LGA,ORD,3,1
2719.0,475.0,115.0,MQ,DFW,TYS,5,1
1714.0,950.0,135.0,WN,ATL,CMH,4,0
3403.0,405.0,135.0,WN,HOU,ABQ,3,0
1163.0,915.0,60.0,WN,ATL,DAL,1,0
2283.0,385.0,78.0,DL,ATL,ATL,1,0
855.0,1095.0,125.0,US,TPA,DCA,1,0
6551.0,1282.0,81.0,OO,ORD,CMX,1,1
7806.0,669.0,89.0,OO,SLC,COD,7,0
3619.0,990.0,85.0,MQ,ATL,TLH,1,0
568.0,375.0,240.0,WN,BHM,PHX,7,1
301.0,809.0,179.0,CO,ATL,FLL,2,0
2643.0,1355.0,116.0,YV,CLT,MEM,5,0
1046.0,1045.0,153.0,CO,IAH,ORD,4,1
1748.0,955.0,185.0,WN,ATL,LAS,3,1
842.0,761.0,92.0,FL,MCO,ATL,3,0
2065.0,660.0,75.0,DL,ATL,ECP,4,0
201.0,820.0,93.0,FL,ATL,CAK,7,1
15.0,870.0,403.0,UA,ATL,SFO,5,0
2621.0,1205.0,122.0,DL,ATL,LAX,5,1
3643.0,715.0,80.0,MQ,JAX,MIA,6,1
3883.0,450.0,115.0,9E,ATL,MSP,6,0
1821.0,485.0,330.0,AA,MIA,LAS,7,0
3119.0,610.0,79.0,XE,IAH,MOB,5,0
1794.0,1295.0,126.0,DL,ATL,PHL,6,1
2984.0,835.0,80.0,WN,MDW,PIT,2,1
420.0,575.0,244.0,DL,SJU,ATL,2,0
1181.0,360.0,110.0,DL,ATL,ATL,5,0
434.0,415.0,75.0,UA,ATL,CMH,4,0
464.0,809.0,99.0,FL,ATL,BWI,4,0
6415.0,1365.0,61.0,OO,ATL,SBP,3,0
709.0,1090.0,278.0,CO,ATL,PDX,2,1
300.0,754.0,99.0,UA,DEN,DSM,4,0
1060.0,420.0,205.0,B6,AUS,JFK,5,0
27.0,1235.0,65.0,WN,ATL,BDL,4,1
791.0,366.0,121.0,UA,LAS,DEN,6,0
1630.0,725.0,183.0,US,DEN,CLT,6,1
621.0,877.0,128.0,UA,DCA,ORD,7,0
1163.0,410.0,85.0,WN,SFO,SNA,1,0
6225.0,1143.0,114.0,OO,DSM,DEN,4,1
3793.0,573.0,90.0,9E,ATL,ATL,1,1
143.0,1120.0,90.0,WN,SAN,OAK,2,1
525.0,1310.0,121.0,UA,DEN,PHX,5,0
4367.0,347.0,177.0,9E,ATL,ATL,4,0
397.0,1055.0,255.0,WN,IND,LAS,4,1
1409.0,1250.0,60.0,WN,SJC,BUR,4,1
4403.0,895.0,110.0,MQ,ATL,RDU,5,0
180.0,1369.0,340.0,UA,SFO,BOS,2,1
6407.0,540.0,121.0,OO,SFO,GEG,3,0
6649.0,814.0,77.0,OO,DEN,RKS,4,1
2748.0,1155.0,80.0,WN,BUR,PHX,4,0
183.0,610.0,61.0,AS,ATL,FAI,1,1
1710.0,1130.0,116.0,B6,MCO,DCA,6,0
152.0,953.0,167.0,B6,RSW,JFK,1,1
4337.0,1205.0,95.0,MQ,ATL,ORD,3,0
1620.0,1005.0,164.0,DL,ATL,CVG,1,0
486.0,585.0,109.0,US,ATL,DEN,4,0
5911.0,862.0,58.0,XE,PIA,ORD,7,0
693.0,500.0,155.0,WN,ATL,MCO,3,1
245.0,770.0,190.0,CO,CLE,IAH,1,0
950.0,435.0,105.0,WN,BNA,TPA,2,1
4973.0,510.0,97.0,EV,FAY,ATL,1,0
1601.0,486.0,141.0,FL,ATL,MCO,3,0
2477.0,1062.0,352.0,DL,LAX,OGG,6,0
1442.0,520.0,179.0,DL,ATL,MSP,3,0
5946.0,806.0,82.0,XE,ATL,ORD,3,0
1920.0,560.0,86.0,US,JAX,CLT,4,0
1170.0,605.0,205.0,WN,ATL,MDW,2,0
602.0,435.0,55.0,WN,AUS,DAL,3,1
879.0,425.0,70.0,AA,TUL,DFW,6,0
4855.0,591.0,92.0,OO,SLC,BIL,3,0
2153.0,600.0,157.0,XE,EWR,BNA,4,0
6269.0,1260.0,59.0,OO,ATL,FAT,7,1
5153.0,735.0,68.0,EV,ATL,MYR,3,1
1663.0,1070.0,150.0,CO,RSW,IAH,1,0
443.0,507.0,204.0,B6,BOS,TPA,3,1
524.0,745.0,70.0,AA,SAT,DFW,7,0
736.0,1015.0,50.0,WN,SAT,HOU,3,1
6425.0,1363.0,76.0,OO,ATL,ONT,3,1
2440.0,670.0,134.0,XE,IAH,CHS,1,1
1945.0,865.0,60.0,WN,ATL,BHM,7,0
2907.0,1185.0,85.0,WN,SFO,SAN,6,1
1249.0,480.0,82.0,US,CLT,JAX,3,0
2206.0,1235.0,82.0,DL,ATL,CLT,1,0
5510.0,610.0,88.0,EV,ATL,ILM,7,0
1590.0,810.0,69.0,DL,ATL,JAX,3,1
616.0,535.0,150.0,AA,DFW,DTW,5,1
2892.0,460.0,243.0,DL,SAN,ATL,3,0
3981.0,925.0,68.0,9E,MSP,FSD,5,1
5890.0,527.0,101.0,XE,ATL,GSP,6,0
4041.0,920.0,50.0,MQ,ORD,BMI,3,1
2474.0,755.0,98.0,DL,STL,ATL,5,1
5079.0,360.0,85.0,EV,LYH,ATL,6,0
2811.0,800.0,70.0,MQ,DFW,AMA,1,1
2100.0,830.0,150.0,DL,ATL,BOS,7,0
2711.0,440.0,150.0,DL,ATL,DFW,3,0
1759.0,973.0,115.0,DL,PHF,ATL,5,1
7269.0,1010.0,116.0,YV,ATL,ATL,5,1
587.0,910.0,110.0,WN,LAS,DEN,4,0
1382.0,920.0,115.0,WN,BHM,BWI,5,1
3601.0,780.0,100.0,MQ,MIA,CHS,2,1
3037.0,995.0,40.0,MQ,ATL,SBA,5,0
1447.0,360.0,167.0,DL,ATL,ATL,3,0
5890.0,868.0,104.0,XE,ORD,BHM,1,0
4699.0,690.0,96.0,OO,MSP,RAP,5,1
2832.0,900.0,125.0,WN,IAD,MDW,5,0
1149.0,425.0,70.0,WN,SMF,BUR,4,1
56.0,360.0,119.0,US,ORD,PHL,4,1
673.0,365.0,65.0,WN,ATL,SAT,3,0
1568.0,635.0,210.0,WN,SAN,STL,7,1
130.0,635.0,112.0,F9,DEN,DFW,2,1
3989.0,670.0,75.0,MQ,DAY,ORD,4,1
1963.0,865.0,178.0,DL,ATL,SAT,7,1
1868.0,615.0,125.0,AA,ATL,ATL,4,0
1159.0,1170.0,163.0,DL,ATL,SAT,5,0
6875.0,935.0,127.0,OO,DEN,MSN,4,1
2858.0,540.0,72.0,YV,FLG,PHX,1,0
402.0,879.0,189.0,B6,ATL,BOS,3,1
980.0,915.0,75.0,WN,SAN,LAS,6,1
2832.0,1195.0,62.0,DL,SLC,JAC,7,1
460.0,605.0,135.0,WN,ATL,BWI,5,1
3062.0,505.0,65.0,WN,ATL,ABQ,6,0
1123.0,435.0,165.0,AA,DFW,PHX,7,0
632.0,450.0,170.0,AS,ATL,PHX,4,0
6658.0,390.0,81.0,OH,ATL,DCA,4,1
4482.0,500.0,60.0,MQ,RDU,DCA,2,0
1416.0,720.0,165.0,B6,ATL,AUS,5,0
1541.0,1190.0,130.0,AA,RDU,MIA,2,1
1999.0,985.0,205.0,AA,EWR,MIA,7,0
501.0,415.0,130.0,AA,ATL,DFW,7,0
35.0,1200.0,165.0,WN,TPA,PVD,7,0
2454.0,1355.0,60.0,AA,ATL,SAT,3,0
2413.0,565.0,200.0,AA,DFW,LAX,2,0
5924.0,1323.0,68.0,XE,IAD,BUF,6,1
2807.0,700.0,155.0,WN,PHX,MCI,2,1
1011.0,650.0,66.0,B6,ATL,JFK,2,0
2859.0,950.0,190.0,MQ,FAY,DFW,2,0
1829.0,515.0,190.0,DL,DTW,MIA,7,1
496.0,790.0,114.0,UA,DEN,MSP,5,1
220.0,972.0,303.0,UA,SFO,IAD,5,1
6840.0,529.0,81.0,OO,SFO,SBA,1,0
519.0,940.0,285.0,WN,BNA,LAX,4,1
629.0,745.0,226.0,CO,DEN,EWR,3,1
1847.0,570.0,65.0,AA,AUS,DFW,5,0
7323.0,590.0,68.0,EV,ATL,SAV,7,0
3939.0,360.0,105.0,MQ,BNA,ORD,1,0
851.0,582.0,98.0,UA,PIT,ORD,3,0
3858.0,615.0,130.0,9E,OMA,DTW,5,0
1576.0,680.0,106.0,US,ATL,EWR,7,0
2619.0,1080.0,91.0,YV,CLT,BNA,2,0
3900.0,725.0,125.0,MQ,ORD,BDL,3,0
3265.0,360.0,70.0,MQ,HOU,DFW,1,0
833.0,445.0,110.0,UA,ATL,DEN,1,0
2256.0,705.0,107.0,XE,ATL,EWR,6,0
1830.0,1020.0,271.0,DL,ATL,JFK,5,1
2549.0,910.0,135.0,WN,ATL,DEN,2,1
159.0,1145.0,100.0,FL,IND,BWI,7,0
6873.0,1093.0,71.0,OO,LAN,ORD,1,0
127.0,435.0,78.0,B6,ROC,JFK,2,0
6432.0,965.0,101.0,OO,ORD,MEM,3,0
445.0,433.0,253.0,UA,ATL,DEN,5,0
2805.0,635.0,85.0,MQ,ATL,DFW,1,1
4605.0,980.0,95.0,MQ,ATL,LGA,3,1
3824.0,1165.0,127.0,9E,ATL,XNA,7,0
1433.0,950.0,80.0,WN,LAX,PHX,6,1
1783.0,830.0,176.0,B6,ATL,MCO,5,1
732.0,930.0,98.0,US,ATL,CLT,6,1
1593.0,825.0,76.0,DL,DTW,IND,4,1
455.0,1362.0,93.0,UA,SFO,LAS,6,0
2669.0,775.0,110.0,WN,ABQ,MCI,7,1
4354.0,480.0,50.0,MQ,ATL,AZO,7,0
321.0,665.0,160.0,AA,LGA,ORD,3,0
153.0,1035.0,93.0,AS,ATL,OTZ,7,1
2894.0,750.0,170.0,DL,ATL,MCO,5,1
6250.0,855.0,45.0,OO,RDM,PDX,3,0
733.0,520.0,70.0,AA,LAX,LAS,4,0
6453.0,1290.0,72.0,OO,LAX,PHX,4,0
2262.0,1055.0,118.0,DL,DTW,PHL,6,0
436.0,668.0,48.0,US,PHX,TUS,5,0
6352.0,1070.0,105.0,OO,BOI,SFO,5,0
68.0,1043.0,100.0,FL,ATL,IAD,5,0
2866.0,745.0,78.0,XE,ATL,MKE,1,0
5510.0,760.0,78.0,EV,ATL,MOB,5,0
3658.0,1125.0,125.0,WN,ORF,MCO,4,1
2079.0,510.0,260.0,AA,ORD,SAN,5,1
1461.0,450.0,95.0,WN,LAS,SFO,5,1
6714.0,1159.0,134.0,OO,ATL,MEM,2,1
217.0,1020.0,380.0,B6,JFK,LGB,1,1
2519.0,1150.0,59.0,XE,ATL,ROC,3,0
1788.0,510.0,122.0,DL,MEM,MCO,6,0
270.0,685.0,255.0,CO,IAH,SFO,1,1
1375.0,815.0,115.0,WN,ATL,BWI,6,0
498.0,880.0,136.0,CO,DEN,IAH,6,0
606.0,490.0,80.0,WN,RDU,PHL,4,0
319.0,600.0,170.0,AA,ATL,ORD,7,1
73.0,529.0,316.0,UA,SFO,HNL,1,0
