flight,time,length,airline,airportfrom,airportto,dayofweek,delay
1027.0,575.0,95.0,WN,MCI,DAL,5,0
658.0,615.0,45.0,WN,HOU,AUS,2,1
882.0,755.0,70.0,WN,BDL,BWI,1,0
4674.0,1075.0,105.0,MQ,LGA,CLE,5,1
1229.0,1330.0,106.0,DL,ATL,PBI,4,0
6283.0,1299.0,60.0,OO,IYK,LAX,2,0
4536.0,826.0,189.0,OO,SLC,ORD,3,1
1996.0,585.0,238.0,US,SJU,PHL,4,0
107.0,350.0,83.0,B6,BUF,JFK,6,0
1054.0,695.0,178.0,CO,EWR,PBI,3,0
967.0,640.0,90.0,US,DCA,CLT,6,0
2810.0,995.0,158.0,DL,FLL,MEM,4,1
516.0,570.0,90.0,WN,SAN,OAK,3,1
628.0,1260.0,102.0,UA,ORD,DCA,4,0
184.0,755.0,319.0,B6,SAN,JFK,6,1
6864.0,1075.0,109.0,OO,ICT,ORD,3,1
457.0,540.0,124.0,UA,IAD,ATL,3,0
3948.0,1030.0,105.0,MQ,OMA,ORD,3,1
401.0,1080.0,385.0,US,PHL,SFO,7,0
1554.0,460.0,178.0,CO,EWR,PBI,4,0
792.0,530.0,95.0,WN,SAN,SMF,1,0
722.0,960.0,123.0,US,ORD,PHL,4,1
1024.0,609.0,40.0,YV,KOA,HNL,6,0
1686.0,1285.0,285.0,CO,SNA,EWR,3,1
1860.0,935.0,85.0,WN,LIT,HOU,3,0
1920.0,900.0,195.0,WN,FLL,MDW,1,1
1259.0,630.0,99.0,B6,BOS,IAD,2,0
4855.0,700.0,80.0,OO,BIL,SLC,3,1
1757.0,705.0,160.0,WN,DEN,SMF,4,1
4648.0,1095.0,92.0,OO,GEG,SLC,5,0
163.0,778.0,202.0,FL,ATL,SJU,3,0
2376.0,985.0,120.0,WN,PHX,SJC,2,0
1268.0,720.0,140.0,AA,MIA,DCA,3,1
6492.0,981.0,136.0,OO,AUS,DEN,5,1
2420.0,730.0,95.0,XE,CLE,PWM,1,0
4341.0,860.0,120.0,9E,RDU,TPA,5,1
2519.0,1140.0,65.0,XE,CLE,ROC,4,1
398.0,510.0,139.0,CO,DEN,IAH,6,0
3414.0,1060.0,80.0,WN,OAK,SNA,1,0
1082.0,690.0,85.0,WN,OAK,SAN,2,0
1494.0,660.0,155.0,AA,DFW,FLL,3,1
521.0,570.0,55.0,WN,AUS,DAL,1,1
748.0,1121.0,182.0,B6,SJU,MCO,1,1
1139.0,1060.0,117.0,DL,RIC,ATL,4,1
2015.0,445.0,240.0,WN,SAN,MDW,5,1
1871.0,390.0,70.0,DL,BOI,SLC,5,0
7.0,775.0,159.0,FL,MCO,SJU,7,0
5334.0,574.0,62.0,EV,ATL,ABY,3,0
517.0,610.0,96.0,FL,ATL,CMH,7,0
1150.0,520.0,110.0,WN,PHX,DEN,4,1
3386.0,770.0,95.0,WN,ABQ,LAS,7,0
1099.0,475.0,150.0,AA,IND,DFW,2,0
768.0,870.0,98.0,US,BOS,PHL,5,1
1051.0,490.0,97.0,B6,JFK,PIT,2,0
3602.0,595.0,125.0,WN,MDW,PVD,3,1
230.0,810.0,228.0,US,PHX,DTW,1,1
1629.0,970.0,366.0,DL,JFK,LAS,3,0
1890.0,900.0,112.0,US,PBI,CLT,3,1
117.0,495.0,75.0,WN,TUS,SAN,1,0
1173.0,495.0,115.0,AA,STL,DFW,2,0
4108.0,480.0,145.0,MQ,ORD,JAX,2,0
2481.0,1130.0,59.0,XE,IAH,CRP,5,1
1401.0,730.0,113.0,US,ORD,CLT,7,0
1543.0,515.0,130.0,AA,BNA,DFW,3,0
888.0,505.0,230.0,AA,SEA,DFW,6,0
132.0,390.0,329.0,DL,SFO,JFK,5,0
2428.0,540.0,190.0,AA,LAX,DFW,7,1
2015.0,445.0,240.0,WN,SAN,MDW,1,0
3749.0,915.0,162.0,9E,HPN,ATL,1,1
6671.0,575.0,84.0,OO,DTW,ORD,1,1
637.0,1030.0,80.0,WN,MDW,PIT,4,1
339.0,693.0,183.0,UA,DEN,SEA,7,0
3829.0,940.0,102.0,9E,DTW,CID,3,1
6939.0,1195.0,122.0,OO,FAR,DEN,1,0
4104.0,860.0,117.0,9E,MEM,RDU,2,0
2789.0,1065.0,75.0,MQ,DFW,SGF,4,1
641.0,892.0,143.0,FL,DEN,MKE,1,1
1961.0,685.0,75.0,WN,PIT,PHL,6,1
2863.0,1255.0,62.0,YV,PHX,FLG,5,0
5276.0,520.0,60.0,EV,CHA,ATL,6,0
1023.0,712.0,83.0,DL,CLT,ATL,1,0
451.0,630.0,290.0,AA,ORD,SFO,4,1
1268.0,720.0,140.0,AA,MIA,DCA,5,1
3898.0,615.0,89.0,9E,EVV,DTW,3,0
496.0,655.0,223.0,B6,DEN,BOS,7,1
1065.0,756.0,252.0,B6,JFK,AUS,4,1
5153.0,976.0,75.0,EV,ATL,GNV,4,1
4325.0,1020.0,120.0,9E,TPA,RDU,7,0
6746.0,1175.0,138.0,OH,MEM,PHL,2,1
949.0,1020.0,279.0,UA,ORD,PDX,7,0
596.0,989.0,151.0,B6,MCO,HPN,1,1
3405.0,755.0,80.0,WN,RNO,LAS,3,0
672.0,1135.0,205.0,F9,DEN,MCO,7,1
2302.0,700.0,127.0,DL,TPA,MEM,1,0
1027.0,575.0,95.0,WN,MCI,DAL,2,0
3799.0,475.0,160.0,MQ,ABQ,ORD,7,1
616.0,840.0,111.0,UA,ORD,DCA,2,0
4532.0,660.0,95.0,MQ,BNA,DCA,6,0
1748.0,1140.0,80.0,WN,ONT,SMF,2,1
2942.0,729.0,86.0,YV,CVG,CLT,2,1
822.0,1005.0,72.0,UA,IAD,RDU,7,1
330.0,1195.0,126.0,F9,MKE,BOS,1,1
6537.0,1076.0,51.0,OO,ORD,MKG,7,0
5579.0,1064.0,66.0,EV,GSP,ATL,4,0
981.0,1045.0,75.0,WN,BUR,OAK,5,1
2125.0,625.0,50.0,WN,BHM,BNA,6,0
4280.0,420.0,130.0,MQ,HSV,ORD,2,0
6393.0,1175.0,54.0,OO,FAT,SFO,2,1
2944.0,1105.0,70.0,MQ,MAF,DFW,1,0
1911.0,875.0,120.0,DL,IAD,ATL,1,0
3940.0,740.0,85.0,MQ,ORD,LEX,7,1
2552.0,1139.0,163.0,DL,TPA,LGA,5,0
862.0,640.0,80.0,WN,MDW,BNA,1,1
374.0,515.0,144.0,US,DFW,CLT,7,0
6995.0,785.0,51.0,OO,ORD,FWA,2,0
6312.0,771.0,156.0,OH,BOS,CVG,3,0
6624.0,1115.0,118.0,OO,DEN,TUS,4,0
2122.0,455.0,127.0,DL,DTW,BOS,3,0
5921.0,517.0,94.0,XE,IAD,TYS,5,0
933.0,1320.0,71.0,UA,IAD,RDU,2,0
546.0,975.0,150.0,AA,MSP,DFW,5,1
2715.0,890.0,185.0,YV,DSM,PHX,2,0
464.0,954.0,83.0,FL,BWI,PWM,4,1
2639.0,540.0,125.0,DL,DCA,ATL,3,0
2863.0,878.0,91.0,XE,MOB,IAH,3,1
718.0,1199.0,96.0,FL,LGA,CAK,4,0
50.0,1200.0,110.0,WN,DAL,ELP,4,1
1842.0,825.0,66.0,US,PHL,PVD,1,0
1925.0,770.0,88.0,DL,ATL,MLB,3,0
4098.0,420.0,80.0,9E,PIT,CVG,2,0
3181.0,775.0,75.0,MQ,SJC,LAX,6,1
239.0,425.0,167.0,CO,MIA,EWR,6,1
5438.0,610.0,108.0,EV,DTW,EWR,5,1
1586.0,465.0,155.0,WN,PIT,TPA,6,0
121.0,1080.0,230.0,WN,LAX,MDW,3,1
1134.0,540.0,105.0,WN,BWI,IND,2,1
7243.0,360.0,80.0,YV,DSM,ORD,7,0
154.0,751.0,152.0,B6,MCO,JFK,7,1
52.0,1220.0,79.0,AS,BRW,FAI,1,1
1950.0,360.0,122.0,DL,SEA,SLC,3,0
3424.0,815.0,65.0,WN,BOI,GEG,4,1
2710.0,1150.0,75.0,XE,CLE,DCA,4,0
535.0,680.0,133.0,UA,ATL,ORD,4,0
2354.0,820.0,245.0,WN,MDW,LAS,6,0
7253.0,737.0,101.0,YV,ORD,MEM,4,0
495.0,585.0,85.0,WN,MDW,MCI,4,0
980.0,1020.0,70.0,WN,LAS,PHX,6,0
3224.0,1025.0,195.0,MQ,GSO,DFW,7,1
1158.0,1160.0,95.0,WN,TUS,LAX,3,1
4420.0,360.0,80.0,MQ,BOS,LGA,3,0
283.0,625.0,365.0,AA,LAX,HNL,1,1
197.0,1170.0,160.0,WN,MCO,PVD,5,1
1622.0,740.0,220.0,AA,PDX,DFW,6,1
1912.0,1295.0,96.0,DL,ATL,RIC,6,1
1554.0,460.0,178.0,CO,EWR,PBI,3,0
5945.0,1090.0,50.0,XE,ORD,LAN,6,1
6916.0,786.0,80.0,OO,ORD,PAH,5,0
7079.0,865.0,83.0,EV,CAE,IAD,4,0
370.0,360.0,159.0,B6,FLL,LGA,4,0
2675.0,405.0,155.0,WN,ISP,MDW,7,1
6699.0,1149.0,108.0,OO,ELP,DEN,3,0
335.0,1060.0,185.0,AA,ORD,PBI,3,1
1611.0,835.0,110.0,WN,DAL,ABQ,5,1
1376.0,570.0,74.0,DL,LGA,BOS,5,0
3745.0,980.0,115.0,MQ,ORD,PHL,5,0
2095.0,495.0,60.0,WN,DAL,LIT,2,1
1539.0,575.0,351.0,US,CLT,SEA,4,0
105.0,1360.0,77.0,B6,BUF,JFK,1,0
2949.0,760.0,120.0,MQ,DFW,TYS,7,1
548.0,360.0,240.0,AA,LAX,ORD,1,0
315.0,420.0,124.0,AS,SFO,SEA,5,0
896.0,795.0,136.0,UA,ORD,BOS,6,0
5103.0,1160.0,75.0,EV,MEM,BTR,1,1
4344.0,1000.0,80.0,MQ,DTW,ORD,2,1
1057.0,810.0,115.0,WN,LAS,DEN,7,1
4403.0,895.0,110.0,MQ,JFK,RDU,7,0
3830.0,615.0,130.0,WN,STL,PHL,2,0
6821.0,515.0,64.0,OO,SFO,RDD,2,1
6275.0,860.0,112.0,OO,LIT,ORD,3,1
6303.0,410.0,142.0,OH,DCA,STL,1,0
940.0,510.0,90.0,WN,BNA,MDW,6,0
4455.0,960.0,90.0,MQ,JFK,DCA,5,0
670.0,790.0,80.0,WN,OAK,SAN,3,0
1612.0,435.0,78.0,US,PHL,BOS,1,1
2507.0,490.0,154.0,XE,SDF,IAH,7,0
3496.0,1070.0,140.0,WN,RSW,BWI,3,1
973.0,900.0,267.0,UA,ORD,SFO,4,1
992.0,670.0,185.0,WN,FLL,BUF,2,1
629.0,745.0,228.0,CO,DEN,EWR,1,0
1211.0,1055.0,151.0,US,DCA,PBI,3,0
4283.0,1240.0,45.0,9E,CVG,FWA,5,0
2173.0,660.0,120.0,DL,ATL,MIA,4,1
1240.0,632.0,87.0,FL,MCO,AVL,6,0
4306.0,890.0,77.0,9E,DTW,SCE,4,1
40.0,810.0,120.0,WN,ECP,HOU,4,1
214.0,1185.0,124.0,F9,DEN,AUS,4,1
323.0,482.0,271.0,UA,PHL,DEN,3,1
2192.0,1255.0,180.0,AA,MIA,BOS,6,0
5409.0,1001.0,88.0,EV,LEX,ATL,5,0
30.0,420.0,319.0,AS,PDX,BOS,7,1
725.0,1095.0,239.0,F9,DCA,DEN,1,0
27.0,415.0,317.0,US,PHL,PHX,1,0
5357.0,525.0,122.0,EV,DTW,STL,7,1
1943.0,885.0,155.0,WN,MCO,STL,2,1
777.0,800.0,112.0,F9,DEN,LAS,5,0
1075.0,450.0,55.0,WN,ELP,ABQ,3,1
1389.0,585.0,130.0,AA,BNA,DFW,7,0
2902.0,360.0,129.0,YV,SBA,PHX,3,0
1024.0,609.0,40.0,YV,KOA,HNL,2,0
1240.0,1235.0,59.0,US,PHL,BDL,2,0
581.0,560.0,255.0,AA,STL,LAX,4,0
2301.0,360.0,150.0,AA,ORD,DFW,4,0
3154.0,830.0,100.0,WN,MHT,PHL,4,1
4674.0,995.0,108.0,OO,BUR,SLC,7,1
4748.0,1305.0,95.0,OO,SLC,BTM,7,0
3723.0,745.0,85.0,9E,DTW,GRB,7,0
3844.0,790.0,110.0,9E,MSP,CMH,7,0
1290.0,431.0,94.0,B6,PIT,BOS,2,0
268.0,1079.0,129.0,FL,DCA,MKE,7,1
1956.0,945.0,75.0,WN,MSY,HOU,7,1
667.0,480.0,157.0,UA,LGA,ORD,5,0
589.0,1270.0,85.0,F9,DEN,SLC,5,1
1884.0,720.0,151.0,US,TPA,PHL,7,0
595.0,934.0,166.0,B6,HPN,MCO,3,1
6916.0,895.0,78.0,OO,PAH,ORD,6,0
1037.0,755.0,47.0,YV,ITO,HNL,2,0
889.0,975.0,111.0,US,MSY,CLT,2,1
5372.0,995.0,122.0,EV,TUL,ATL,6,1
6661.0,931.0,36.0,OO,SFO,MOD,5,0
1386.0,630.0,100.0,WN,MKE,MCI,5,1
5325.0,725.0,76.0,EV,ATL,LYH,7,0
975.0,875.0,50.0,US,CLT,RDU,1,0
4755.0,760.0,125.0,OO,CLE,MSP,3,0
3950.0,1025.0,85.0,WN,PVD,BWI,7,1
482.0,1049.0,126.0,FL,MCO,BWI,4,1
1610.0,525.0,75.0,AA,STL,ORD,7,0
1256.0,870.0,100.0,US,JAX,DCA,7,0
636.0,1273.0,320.0,B6,SFO,BOS,1,1
15.0,815.0,655.0,CO,EWR,HNL,1,1
460.0,395.0,85.0,WN,OKC,HOU,1,1
1992.0,680.0,85.0,WN,SNA,SFO,3,1
860.0,840.0,235.0,WN,MKE,PHX,4,1
48.0,875.0,310.0,HA,HNL,OAK,2,0
1172.0,565.0,205.0,AA,PHX,ORD,5,0
2806.0,360.0,222.0,DL,SFO,MSP,5,0
194.0,769.0,57.0,UA,EGE,DEN,6,0
506.0,480.0,135.0,US,DEN,PHX,6,0
525.0,1215.0,50.0,WN,MDW,IND,3,1
73.0,670.0,560.0,AA,ORD,HNL,5,0
3110.0,635.0,240.0,WN,MDW,PHX,5,0
2008.0,985.0,118.0,XE,IAH,JAX,4,0
1632.0,1326.0,97.0,US,CLT,LGA,4,1
1775.0,1065.0,55.0,US,PHL,DCA,2,1
1117.0,465.0,95.0,WN,TUL,HOU,1,0
857.0,500.0,380.0,AS,SEA,OGG,4,1
4202.0,375.0,102.0,9E,ROC,DTW,2,0
938.0,990.0,80.0,WN,PHX,LAX,3,0
1647.0,660.0,166.0,DL,LGA,ATL,1,0
6661.0,1008.0,33.0,OO,MOD,SFO,7,1
223.0,1130.0,395.0,AA,BOS,LAX,2,1
1724.0,965.0,111.0,DL,ATL,BWI,2,0
6552.0,360.0,154.0,OO,MFR,DEN,1,0
657.0,1090.0,170.0,AS,PHX,PDX,1,1
1165.0,435.0,97.0,DL,RDU,ATL,4,0
1170.0,400.0,115.0,WN,OAK,PHX,1,1
1273.0,420.0,115.0,DL,CMH,ATL,1,1
2928.0,795.0,82.0,DL,RNO,SLC,4,0
2386.0,1000.0,140.0,DL,ATL,LGA,1,1
1296.0,360.0,113.0,US,STL,CLT,6,0
6890.0,660.0,131.0,OO,BOI,LAX,3,1
1113.0,620.0,50.0,WN,DAL,OKC,2,1
380.0,830.0,90.0,WN,MSP,MDW,4,1
6521.0,1189.0,136.0,OO,ASE,LAX,4,1
4271.0,600.0,120.0,MQ,ORD,RDU,4,1
4511.0,1010.0,115.0,OO,SLC,GEG,3,0
730.0,1209.0,108.0,UA,ORD,BWI,1,1
1048.0,480.0,185.0,AA,ORD,MIA,3,1
42.0,1070.0,65.0,WN,DAL,LBB,5,1
2527.0,390.0,70.0,WN,BWI,PVD,1,0
889.0,1115.0,270.0,AA,ORD,LAX,1,1
384.0,540.0,60.0,WN,STL,MDW,5,0
164.0,450.0,95.0,WN,SLC,DEN,3,1
9.0,1230.0,91.0,DL,ATL,TPA,7,1
265.0,1110.0,34.0,HA,OGG,HNL,2,1
4245.0,1040.0,95.0,9E,DTW,IAD,4,1
5019.0,590.0,50.0,EV,ATL,CSG,2,0
527.0,785.0,308.0,CO,SAN,EWR,3,1
4616.0,668.0,135.0,OO,COS,MSP,4,1
1642.0,830.0,280.0,WN,BNA,SAN,3,1
2414.0,380.0,169.0,DL,FLL,JFK,7,0
1121.0,390.0,83.0,CO,BOS,EWR,1,0
1656.0,780.0,70.0,WN,SJC,LAX,5,1
6368.0,915.0,103.0,OH,CVG,SYR,2,0
2775.0,659.0,114.0,YV,PHX,MRY,3,0
5238.0,906.0,59.0,EV,ATL,GSP,7,0
5974.0,1160.0,105.0,XE,ORD,AVP,7,0
3632.0,350.0,120.0,MQ,CLT,MIA,3,1
89.0,390.0,165.0,UA,PVD,ORD,6,0
1317.0,640.0,100.0,WN,RNO,PHX,1,1
1176.0,1302.0,129.0,DL,ATL,ROC,1,1
6590.0,411.0,114.0,OH,IAD,CVG,7,0
7067.0,486.0,110.0,EV,MHT,IAD,3,0
4218.0,1315.0,90.0,9E,DTW,SYR,2,0
4320.0,1025.0,135.0,MQ,OKC,ORD,1,0
5008.0,620.0,122.0,EV,STL,DCA,6,0
4413.0,1090.0,220.0,MQ,LGA,XNA,1,1
2843.0,1080.0,159.0,DL,EWR,ATL,4,1
1453.0,585.0,223.0,DL,MSP,SEA,3,1
1477.0,625.0,55.0,AA,DFW,AUS,2,1
6946.0,725.0,139.0,OO,DEN,RNO,2,0
4275.0,955.0,100.0,9E,MLU,ATL,3,1
264.0,385.0,120.0,WN,DEN,STL,1,0
921.0,1010.0,100.0,WN,MHT,BWI,7,1
6255.0,535.0,82.0,OO,BUR,SFO,1,1
2902.0,655.0,110.0,MQ,DFW,SAF,2,0
7214.0,1031.0,121.0,YV,ORD,ORF,5,1
322.0,405.0,128.0,AS,SEA,SJC,7,0
2658.0,960.0,93.0,XE,CLE,PVD,7,0
1937.0,435.0,101.0,US,BOS,PHL,4,1
2702.0,735.0,135.0,DL,MCO,CVG,6,0
1007.0,1071.0,124.0,DL,MCI,ATL,1,1
1144.0,835.0,152.0,CO,EWR,ATL,1,0
4084.0,1175.0,90.0,9E,DTW,ITH,7,1
6314.0,360.0,65.0,OO,CIC,SFO,5,0
6454.0,360.0,139.0,OO,PSC,DEN,5,0
2112.0,625.0,165.0,WN,MCI,MCO,6,0
5334.0,574.0,62.0,EV,ATL,ABY,6,0
411.0,1079.0,381.0,B6,BOS,SAN,6,0
1447.0,855.0,150.0,AA,ORD,MSY,4,1
31.0,930.0,60.0,WN,HOU,HRL,3,0
1203.0,958.0,169.0,FL,MDW,RSW,5,0
5910.0,477.0,107.0,XE,BNA,ORD,7,1
123.0,1265.0,88.0,FL,ATL,TPA,7,1
1862.0,1065.0,185.0,WN,PVD,MCO,7,1
4267.0,1255.0,70.0,MQ,ORD,EVV,2,1
5427.0,1152.0,77.0,EV,ATL,GNV,4,1
2509.0,726.0,78.0,DL,GRB,DTW,7,0
150.0,540.0,85.0,WN,HOU,MAF,3,1
1956.0,1130.0,150.0,WN,SAT,PHX,2,1
1465.0,420.0,93.0,US,MHT,PHL,7,0
4034.0,1045.0,77.0,9E,DTW,MDW,5,1
4242.0,730.0,105.0,MQ,CLE,JFK,5,1
1945.0,885.0,130.0,WN,MDW,LGA,2,1
2664.0,1070.0,91.0,YV,CLT,MDT,4,0
1086.0,555.0,84.0,DL,MEM,ATL,2,1
4838.0,829.0,134.0,OO,SLC,FAR,5,1
6485.0,1224.0,91.0,OO,PSP,SFO,1,0
675.0,519.0,177.0,UA,ORD,DEN,3,1
2877.0,742.0,123.0,DL,ORD,ATL,7,0
6612.0,330.0,65.0,OO,ACV,SMF,2,0
6744.0,660.0,77.0,OH,CMH,DCA,2,0
510.0,630.0,165.0,AS,SEA,SNA,1,0
2941.0,825.0,160.0,DL,ATL,SAT,3,0
2110.0,1035.0,94.0,DL,ATL,CMH,1,0
6393.0,1280.0,110.0,OO,SFO,PSC,6,1
613.0,420.0,325.0,WN,BWI,PHX,7,1
1634.0,1045.0,271.0,CO,PHX,EWR,4,1
171.0,1335.0,102.0,FL,ATL,RSW,7,1
2950.0,1155.0,188.0,DL,LAS,MSP,4,1
2211.0,1280.0,245.0,AA,DFW,PDX,4,1
378.0,1025.0,55.0,WN,SAT,DAL,1,0
115.0,915.0,90.0,WN,DEN,SLC,5,1
603.0,765.0,75.0,WN,ALB,BWI,5,1
2598.0,1055.0,118.0,XE,IAH,MCI,5,1
2377.0,520.0,120.0,DL,ORD,ATL,7,1
1173.0,360.0,159.0,DL,ROC,ATL,7,1
6672.0,710.0,65.0,OH,HSV,MEM,2,1
1484.0,846.0,117.0,DL,MCI,DTW,2,0
7251.0,875.0,108.0,YV,MEM,ORD,1,1
694.0,1260.0,119.0,UA,ORD,LGA,1,1
2869.0,1200.0,132.0,XE,EWR,CVG,1,0
6545.0,1241.0,80.0,OO,SBA,SFO,3,1
718.0,1199.0,96.0,FL,LGA,CAK,7,0
1775.0,1060.0,55.0,US,PHL,DCA,5,0
3697.0,545.0,124.0,9E,DTW,BHM,1,1
689.0,1230.0,65.0,WN,ONT,PHX,3,1
677.0,522.0,243.0,F9,MCO,DEN,5,0
1216.0,1030.0,275.0,DL,SLC,BOS,1,1
1047.0,890.0,29.0,YV,LIH,HNL,2,0
679.0,1129.0,164.0,FL,MKE,MCO,5,0
958.0,1105.0,100.0,WN,DAL,STL,1,1
1335.0,440.0,215.0,AA,DCA,DFW,1,0
6382.0,520.0,122.0,OH,DTW,HSV,5,0
3205.0,520.0,120.0,MQ,DFW,SDF,1,0
2383.0,730.0,70.0,DL,ATL,JAX,1,0
982.0,1100.0,145.0,AA,MIA,DCA,5,1
6215.0,930.0,145.0,OO,LIT,DEN,5,1
945.0,675.0,80.0,WN,PHL,RDU,5,0
330.0,360.0,175.0,WN,MDW,HOU,1,1
415.0,606.0,174.0,UA,DEN,SFO,7,0
132.0,381.0,235.0,UA,PDX,ORD,1,0
6266.0,600.0,45.0,OO,SAN,LAX,5,0
1460.0,450.0,180.0,CO,CLE,FLL,1,1
866.0,840.0,337.0,AS,KOA,SEA,1,1
1383.0,470.0,60.0,WN,PDX,GEG,4,0
3402.0,1140.0,150.0,WN,DEN,BNA,4,1
1631.0,360.0,105.0,AA,MSY,MIA,1,0
5283.0,885.0,78.0,EV,ATL,ILM,2,0
359.0,360.0,160.0,FL,LGA,ATL,1,0
826.0,500.0,170.0,AA,SLC,DFW,4,0
3943.0,520.0,120.0,MQ,ORD,TUL,6,0
1589.0,750.0,175.0,WN,BWI,MCI,4,1
2694.0,965.0,132.0,YV,PHX,AUS,6,0
67.0,1022.0,61.0,AS,KTN,SIT,4,0
4767.0,595.0,100.0,OO,MSP,SDF,2,1
2260.0,950.0,134.0,XE,EWR,CVG,4,1
66.0,725.0,79.0,B6,JFK,BUF,5,1
1005.0,495.0,125.0,DL,ATL,DTW,4,1
1640.0,590.0,135.0,DL,ATL,DTW,1,0
491.0,1080.0,173.0,CO,MIA,IAH,5,0
3859.0,405.0,155.0,MQ,IAH,ORD,3,0
35.0,1270.0,176.0,B6,JFK,PBI,6,0
112.0,1370.0,83.0,B6,JFK,BUF,5,0
45.0,720.0,95.0,DL,CVG,ATL,1,0
4111.0,1200.0,115.0,MQ,ORD,CLT,5,1
2072.0,860.0,221.0,DL,BZN,ATL,5,0
155.0,1255.0,70.0,WN,SAN,LAS,4,1
5297.0,1130.0,84.0,EV,ATL,MEM,2,0
241.0,1256.0,49.0,HA,ITO,HNL,5,1
356.0,1154.0,124.0,UA,DEN,SAT,5,0
2948.0,540.0,263.0,DL,SAN,DTW,2,0
576.0,345.0,157.0,UA,SEA,DEN,6,0
1015.0,765.0,40.0,YV,KOA,HNL,4,1
505.0,1190.0,115.0,UA,MCI,DEN,1,0
2830.0,1035.0,162.0,YV,SAT,CLT,4,0
1841.0,420.0,150.0,AA,SDF,DFW,6,0
6295.0,500.0,124.0,OH,JAX,CVG,3,0
851.0,560.0,90.0,AA,ORD,MSP,3,1
111.0,1245.0,220.0,AS,SEA,ANC,5,0
300.0,1260.0,105.0,WN,STL,DAL,2,1
961.0,590.0,75.0,WN,PHX,ONT,5,0
1110.0,490.0,185.0,FL,ROC,RSW,6,0
5164.0,841.0,94.0,EV,ATL,DAY,6,1
574.0,965.0,226.0,US,PHX,TPA,5,0
6466.0,585.0,122.0,OH,CVG,LGA,2,1
1244.0,1075.0,127.0,B6,CLT,BOS,3,1
3736.0,680.0,83.0,9E,COU,MEM,3,0
674.0,645.0,212.0,F9,DEN,MCO,5,1
1267.0,360.0,57.0,US,LGA,PHL,6,0
2634.0,453.0,65.0,YV,CLT,ORF,4,0
7771.0,595.0,81.0,OO,SLC,SGU,6,0
7292.0,745.0,140.0,YV,PHL,ORD,3,1
4266.0,921.0,67.0,9E,GRR,DTW,4,0
2932.0,480.0,54.0,YV,TUS,PHX,5,0
